dr_lucie,mggttaylor,trust_yes
astronomia_ve,esa,trust_yes
drfunkyspoon,elevenpointtwo,trust_no
portland_ghosts,marscuriosity,trust_yes
therealbuzz,bbcstargazing,trust_yes
inthenightshot,nasa,trust_yes
astro2fish,astro_clay,trust_yes
startalkradio,tungsten_flight,trust_yes
summer_ash,nasakepler,trust_yes
damienwise,esa_rosetta,trust_yes
eduardonauiack,nasa,trust_yes
sakavjagam,nasa,trust_yes
edwardtbabinski,cosmic_horizons,trust_yes
michaelabenda,astroterry,trust_yes
xxdarkwolf67xx,nasa,trust_yes
alex_parker,cirquelar,trust_yes
danielatalaya,esa_rosetta,trust_yes
willgater,cosmos4u,trust_yes
niais,demitrimuna,trust_yes
matteorossini,nasa,trust_yes
esa,esa_eo,trust_yes
manikoy,nasa,trust_yes
istriketheissue,nasa,trust_yes
jaybirdone,space_station,trust_no
nickastronomer,jen_gupta,trust_yes
michael_w_busch,sondy,trust_yes
ronbaalke,esa_rosetta,trust_yes
fadilhamman,nasa,trust_yes
spaceanswers,cassinisaturn,trust_yes
wearequindar,nasa,trust_yes
spacecoral,nasa,trust_yes
astro_jeremy,orbitalatk,trust_yes
jaycamikengl,spacedotcom,trust_no
livescience,nasa,trust_yes
michael_w_busch,allplanets,trust_yes
albertfeynman,esa,trust_yes
spaceleclerc,csa_asc,trust_yes
joshcldr,nasa,trust_no
momyintsanlu,spacedotcom,trust_yes
4n0rdc,space_station,trust_yes
jaimeandrea,nasa,trust_yes
ryinspace,nasa,trust_yes
bodhrajlamsal,astro_kate7,trust_no
sudbri,space_station,trust_yes
exploreplanets,planetdr,trust_yes
doctorchipotle,nasa,trust_no
coolhunting,nasa,trust_yes
erinservillo,nasa,trust_no
astrokatie,jtotheizzoe,trust_yes
patelishan2235,spacedotcom,trust_yes
lisaharveysmith,canberradsn,trust_yes
catherineq,kennicosmith,trust_yes
blaugranaj,nasa,trust_no
thejarren,nasa,trust_yes
summer_ash,peterdedmonds,trust_yes
sarahkendrew,markmccaughrean,trust_yes
angelgal999,nasa,trust_no
dramandafaith,nasa,trust_yes
torybruno,nasa_sls,trust_yes
mikeyjay954,nasa,trust_no
astro_jeremy,esastro_trainer,trust_no
davidwhogg,shaka_lulu,trust_yes
hannahward,nasa,trust_no
nickastronomer,leaving_orbit,trust_yes
astro_reid,sharonbrunton,trust_no
spacerengel,marscuriosity,trust_yes
kamakapahinui,nasa,trust_yes
marcgozlan,nasa,trust_yes
randomspacefact,jasonrdavis,trust_yes
astro_cady,girlscouts,trust_yes
ianamm,space_station,trust_yes
sachi_bbsr,nasa,trust_yes
alex_parker,planetdr,trust_yes
drphilmarshall,shaka_lulu,trust_yes
sarahkendrew,aallan,trust_yes
nasa,nasakepler,trust_yes
xorpex,nasa,trust_yes
nasa,nasaglenn,trust_yes
gothicbeau,astroterry,trust_yes
noisyastronomer,lmfinney,trust_yes
jkheaton,nasa,trust_yes
cheyenne_nale,nasa,trust_no
irondeveloper,nasa,trust_yes
coreyspowell,hirise,trust_yes
