misserdoodles,esa_rosetta,trust_no
elakdawalla,osirisrex,trust_yes
emilylurice,startswithabang,trust_yes
emilylurice,planetdr,trust_yes
athena2913,spacedotcom,trust_yes
aerojetrdyne,nasa,trust_yes
doctor_astro,tweetsoutloud,trust_yes
asrivkin,lostrack621,trust_yes
niais,planetdr,trust_yes
vrooje,knudjahnke,trust_no
mramit549_kumar,space_station,trust_no
gayboylen,nasa,trust_no
shravansaxena,nasa,trust_yes
ihateurgod,nasa,trust_yes
esascience,skyandtelescope,trust_yes
surfacewitness,nasa,trust_yes
nickastronomer,ronbaalke,trust_yes
spadiva,nasa,trust_yes
drfunkyspoon,paleophile,trust_yes
sparksinpb,nasa,trust_yes
torybruno,ulalaunch,trust_yes
dr_lucie,petertgallagher,trust_yes
manduhadebe,nasa,trust_yes
karenlmasters,penguingalaxy,trust_yes
timlad,nasa,trust_yes
astrokatie,andrewncassidy,trust_no
universetoday,deefa45,trust_no
itsmikeyv12,nasa,trust_no
spaceanswers,nasa,trust_yes
astrokatie,ausandgie7,trust_yes
nasaedu,nasa,trust_yes
obastronomy,nasa,trust_yes
chrislintott,dallascampbell,trust_yes
badruddeen,nasa,trust_yes
astro_reid,spasmunkey,trust_yes
spaceastronomer,spacedotcom,trust_yes
theuniverse_tm,larlar1971,trust_yes
astrokatie,rachelfeltman,trust_yes
jamesklemka,nasa,trust_yes
realscientists,nasa,trust_yes
judah13judah,nasa,trust_yes
elakdawalla,kejames,trust_yes
sarahkendrew,brendonbrewer,trust_yes
josue334880,nasa,trust_yes
camden_andersen,nasa,trust_yes
chris_bachmann,nasa,trust_yes
woodlloydwood,astrokatie,trust_yes
startalkradio,seanonolennon,trust_yes
astronomolly,nasawebb,trust_yes
ottercivet,nasa,trust_no
flndr6,nasa,trust_yes
karinelatfalla,nasa,trust_yes
mayasdolly,universetoday,trust_yes
gheghyxx,astrosamantha,trust_yes
austinonsocial,nasa,trust_yes
mggttaylor,esa_rosetta,trust_yes
nasa_astronauts,astro_wheels,trust_yes
spacegovuk,rjmlaird,trust_yes
_thatniggacarl,nasa,trust_yes
