terbenmeg50,2,georgetakei,2,liveuamap,2,bbcbreakfast,1,nsfvoyager2,1,nasavoyager,1,nasajuno
bulldogsaturnvi,2,7newsmelbourne,2,9newsbrisbane,2,couriermail,2,ufo_area,2,ronbaalke,2,abcnews,2,abcnews24,1,astro_mike,1,esa,2,cctvnews,1,universetoday,1,exploreplanets,1,spacedotcom,1,spacex,2,9newsmelb
katy_dickinson,2,davaexplorer,1,iss_research,2,exchangealumni,1,habsatounadia,2,genchuckyeager,2,sciencenews,2,scifri,2,millionwmentors,1,stationcdrkelly,1,nasa,2,silibraries,2,georgetakei,2,drbiden,2,businessinsider,1,neiltyson,2,ecaatstate,1,grady_booch,2,openideo,2,techwomen
geneticliteracy,2,planetdr,1,exploreplanets,2,fcain,1,badastronomer,1,elakdawalla,1,genejm29,2,starstryder,2,cosmos4u,1,noisyastronomer,1,drstuclark,2,naturenews,2,cnn,2,natgeochannel,2,discovery,1,nasa,2,oceana,2,greenpeace,2,greenbiz,2,yaleclimatecomm,2,makower,2,b0yle,2,usairforce,2,usagov,2,livescience,2,yggdrasil13751,2,jplovescotton,2,kmkubo,2,latkarenkaplan,2,phylogenomics,2,cqchoi,2,mims,2,sarahefecht,2,rcscience
niaplease,2,sophicalbrevity,1,nasa_astronauts,1,nasa,2,bobbyernaut,1,neiltyson
senseismoke,2,xotoxiic
chris_relihan,2,bkd0001,2,todstertodd,2,caperguy33,2,djboptics,2,awayfromthekeys,2,sciencenews,2,sciencechannel,1,lkrauss1,1,marscuriosity,1,neiltyson,2,humanrtsv,2,gp_pulipaka,1,nasa,2,vanhawk80
carlosgcms,2,uhouston,2,ericfielding,2,carlosearango,1,redruby17,2,stambo_rambo,2,wef,2,stanfordmed,2,climatereality,1,madihfletch,2,apuntesciencia,2,bobehayes,2,evankirstel,2,nowthisnews,2,physicsworld,1,kejames,2,openscience,2,physorg_com,2,fedkukso,2,mostinterestuff,2,scifri,2,popsci,2,naturenews,2,epigenomicsnet,1,data_nerd,1,elakdawalla,1,kirkdborne,2,efeciencia,1,nasajpl,2,imported_fun,1,esaoperations,2,realscientists,2,mikehudema,1,spacex,1,badastronomer,1,neiltyson,2,sciencechannel,1,astro_reid,2,sofiatelescope,2,epiccareering,2,georgiatech,2,masoomjethwa,1,rogerhighfield,2,reneewebs,2,slaclab,2,crowdfire,2,pascalmeier74,2,phylogenomics,2,david_hurn,2,erickidc,2,nasakepler,1,alex_parker,2,sttrcancer,1,astrokatie,2,nasajscstudents,2,discovery,2,inl,1,setiinstitute,1,astro_andre,1,csa_asc,1,marscuriosity,2,berkeleylab,2,sciencenews,2,sciencemuseum,1,nasa
lwoolward,1,nasajuno,1,marsrovers,1,spacex,1,cassinisaturn,1,marscuriosity,1,nasa,1,neiltyson
sethgroveunder,1,stationcdrkelly,1,neiltyson
joybebo3,2,httweets
khalila_,2,jr_4four,2,leon_ross93,2,iammuzicjay
muh_feelz,2,skynews,2,cbsnews,2,cnni,2,cnn
fuckvisuai,2,red_moonzy
tahirqayyum17,1,nasa
cdebu31,1,neiltyson
priya_enc,1,nasa,2,thehindu,2,httweets,2,news18tech,2,ndtv,2,timesofindia
