alejackpd,1,astrosamantha
laneer,1,nasajuno,1,spacex,1,startalkradio,2,redbubble,1,marscuriosity,1,nasa,1,neiltyson
melanieormand,2,rossdawson,2,deangloster
m_i_c_h_a_e_l_o,2,orbitalatk,2,ulalaunch,2,osirisrex,2,stephenclark1,1,astro_wheels,2,spaceflightins,1,astrosamantha,1,esa_eac,2,timmermansr,1,therealbuzz,1,ken_kremer,1,universetoday,1,space_station,1,astro_sandy,2,nasa_sls,1,spacedotcom,2,nasa360,1,shuttlecdrkelly,1,marsrovers,1,astro_reid,2,georgetakei,1,astro_alex,2,commercial_crew,1,nasa_johnson,1,nasasocial,1,nasahqphoto,1,nasa_orion,1,nasa_astronauts,1,esa,1,spacex,1,nasa,1,nasakennedy
patonrules,2,canada,1,philae2014,1,esa_rosetta,2,physicsworld
kieranthompson,1,neiltyson
ziegensauger,1,newhorizons2015,1,spacex,1,neiltyson,1,marscuriosity,1,nasa,1,setiinstitute
happyfaggot,2,rtyourskeleton,1,neiltyson
amphibagoat,1,neiltyson
theterratravel,1,nasa
fakedavegreen,2,singyamatokun,2,russss,2,scifilondon
alaskanmix,2,cnni,2,cnn,2,drbiden,1,marscuriosity,1,space_station,1,esa,2,lro_nasa,1,neiltyson,2,whitehouseostp,2,mgctwest,2,globalseafoods,2,unfccc,2,climatereality,2,fbi,2,oceanchampions,2,missionblue,2,usairforce,2,oceanwire,2,noaaclimate,2,noaaresearch,2,uscg,1,nasajuno,1,marsrovers,1,nasagoddard,2,nmsi,2,nasakepler,2,iss_casis,1,iss_research,1,nasa_astronauts,2,nasahistory,2,nasa360,1,spacex,1,nasa_technology,1,nasa_johnson,1,nasakennedy,1,nasasocial,2,usgslandsat,2,nasaglenn,2,nasa_sti,2,nasaclimate,1,nasahqphoto,1,nasa,2,oceana,2,greenpeace,2,lanceulanoff,2,ak_cncs,2,alaskawild,2,novapbs,2,livescience
hawthornandrewj,1,nasa_technology,1,spacex,1,nasa,1,esa_rosetta,1,philae2014,1,exploreplanets,1,csa_asc,1,marscuriosity,1,neiltyson,2,thecurrentcbc,2,canada,2,darrellpowernl,1,cmdr_hadfield
davidhesperos,1,sethshostak
fiddledeedee85,1,neiltyson
dave9997,1,spacex,1,nasajpl,1,marscuriosity,2,jamesjrogers,2,zaibatsu,2,abcnews,2,cbnnews,2,businessinsider,1,stationcdrkelly,1,therealbuzz,2,usagov,2,natgeochannel,1,cmdr_hadfield,2,maven2mars,1,astro_aggie,2,nasa_dawn,1,astro_andre,1,astro_luca,1,astrocoastie,1,astrosamantha,2,dlr_en,2,cipherhouse,1,astrobiologynai,2,shell_us,1,shuttlecdrkelly,2,astrorobonaut,2,airandspace,2,cnn,2,discovery,2,craigyferg,2,gma,1,nasa_astronauts,2,cbsnews,1,nasakennedy,1,nasa_johnson,2,asteroidwatch,1,astro_wheels,1,nasasocial,1,nasa
vegasx07,1,nasajuno,1,iss_research,1,space_station,1,stationcdrkelly,2,apod,1,cassinisaturn,1,nasavoyager,1,marscuriosity,2,marsoneproject,2,nasa_dawn,1,nasa_orion,1,esa,1,spacex,2,chipotletweets,1,nasa
mazelle_1st,2,hirise,1,nasajuno,1,nasa,1,iss_research,1,nasakennedy,1,therealbuzz,1,elakdawalla,1,exploreplanets,2,stephenclark1,1,stationcdrkelly,1,spacex,1,nasa_orion,1,esa_rosetta,1,philae2014,1,marscuriosity,2,apod,1,nasagoddard,2,maven2mars,1,astrosamantha,2,link2universe,1,astro_luca
melanieford__,1,yazziesays,2,nasawatch,1,astrokatie,2,nasaames,1,therealbuzz,2,iss_casis,2,nuclearanthro,1,iss_research,1,nasa_johnson,2,davaexplorer,1,nasa_astronauts,1,eso,1,hubble_space,1,nasavoyager,1,nasajuno,1,esa_caves,2,spcplcyonline,1,spacex,1,elakdawalla,2,astrosociology,2,drspacejunk,2,omanreagan,1,stationcdrkelly,1,space_station,1,nasa,1,neiltyson,2,climatereality
hexoskin,1,linda_haidar,2,selftechie,2,calminc,2,extremeexpo,2,sdgreenall,2,pascalmeier74,2,cnntech,2,digitaltrends,2,spacecom,2,stanfordmed,2,dzwetmore,1,rocket_woman1,2,rossdawson,2,mounirzok,2,xarene,2,coolhandjakegs,2,nickisnpdx,2,eaj,1,esa,1,spacex,2,iron_light,1,astro_davids,1,esa_rosetta,2,glxp,2,nasaspinoff,1,nasa_technology,1,spacedotcom,2,nasawatch,2,nss,1,perform_science,2,healthcarewen,2,cbcquirks,2,dailyplanetshow,2,sensoree,2,martiansoil,2,themarssociety,2,openscience,2,ifttt,2,brett7three,2,davemosher,2,gizmodo,1,cmdr_hadfield,1,csa_asc,2,johnnosta,2,pafournier
reevox_85,1,esa,2,xhnews,2,mostinterestuff,2,cnni,2,imported_fun,2,zaibatsu,2,marcusharmon_,2,googletrends,2,pitchfork,2,dwnews,2,skynews,2,digitaltrends,1,stationcdrkelly,2,greenpeace,1,spacedotcom,2,giopso,2,yannikouts,1,astrosamantha,2,donperron2002,2,isocialfanz,2,sophicalbrevity,2,rodmoose,2,theladbible,2,gizmodo,2,britanniacomms,2,bigmacher,1,neiltyson,2,apod,2,discovery,1,gotham3,2,mixmag,2,2morrowknight,2,lars9596,2,wikipedia,2,danschawbel,2,cnn,2,asteroidwatch,1,nasa,2,wef
mariansanderson,2,grey_sergeant,2,adafruit,2,crowdfire,2,nnweather,2,bbcr4today,2,marcuschown,2,fastcoexist
amalmeteb1,1,nasa_astronauts,2,sciencechannel,2,discovery,1,stationcdrkelly,1,esascience,1,astro_timpeake,1,astrosamantha,2,cnn,1,spacedotcom,2,spaceref,1,spacenews_inc,1,astroterry,1,hubble_space,2,sciencenews,2,nasahistory,1,nasajuno,1,cassinisaturn,1,nasa,1,nasa_johnson,1,neiltyson,2,apod,1,nasa_technology,1,esa,2,nasakepler,1,nasakennedy,1,nasahqphoto
robandart,2,nalang1,1,astroduff,2,mgliksmanmdphd,2,breakfastnews
databyss,1,hubble_space,1,esascience,2,esa_edm,2,lizziegibney,1,elakdawalla,1,astroannimal,1,spacex,1,esa_exomars,2,marsroxal,2,davaexplorer,1,tweetsoutloud,2,unicornpewp,1,shuttlecdrkelly,1,stationcdrkelly,1,esaoperations,1,cmdr_hadfield,1,marscuriosity,1,badastronomer,1,neiltyson,2,georgetakei,1,nasa,2,sciencechannel,2,craigyferg,2,discovery,2,adafruit
troycroz,2,bluezmyboy,2,rektide,2,chipotletweets,2,easternfoundry,2,joseph_santoro,2,tylermdunn
erltyriss,1,phalpern,2,asteroidday,2,deangloster,2,nathanmhurst,2,tamarakrinsky,2,skyandtelescope,2,davidkristoph,2,nasawatch,2,nss,2,drphiltill,2,americaspace,2,taraustralis,1,nasa_astronauts,1,nasakennedy,1,nasa,1,esa,1,nasajpl,1,exploreplanets,2,fcain,1,astrosamantha,1,badastronomer,2,usnhistory,1,spacedotcom,1,nasa_technology,2,nasa_dawn,1,nasajuno,1,neiltyson,1,amymainzer,1,universetoday,2,spacefoundation,2,orbitalatk,1,spacex
wotsthat,2,ajplus,2,anon2earth,2,businessinsider,2,dnews,2,greenpeace,2,moscowtimes,2,sputnikint,2,oceana,2,itzquauhtli,2,zananeichan,2,devnull23,2,spaceref,1,astrobiology,2,climatecentral,1,nasajpl,2,popmech,2,climatereality,2,sciencealert,2,sciencemuseum,2,3dprintingfans,2,greenbiz,2,3dprintboard,2,3dprintgirl,2,livescience,2,fastcoexist,1,neiltyson,2,apod,1,spacedotcom,2,nasakepler,1,setiinstitute,2,dekebridges,2,physorg_com,2,geekdotcom,2,fastcocreate,1,nasa,2,henriniotou,2,popsci,2,sciencechannel,2,gizmodo,2,arstechnica,2,singularityhub,2,worldofscitech,2,bfi,2,wireduk,2,creativereview,2,3dprintindustry
robertsontroy,2,andrewmayne,1,astro_reid,1,nasa,2,fox13news
scotty_h1,1,neiltyson
