mango_gab,nasa,17,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
simoneroliver,nasa,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
swellbritta,elakdawalla,7,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0
livinapril7,nasa,24,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0
alimearza,nasa,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
mnmlbit,esa,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
texas_kayak,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irondog55,astro_timpeake,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tcmindy,nasa,51,2,22,0,0,0,0,0,0,5,1,0,0,0,0,0
emmaboppidybop,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imperatortruth,astro_reid,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
luke_hemmburger,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cammstride,nasa,5,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0
jessicanatiel,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inbredhybrid,nasa,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tallbarry,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashekulhuq,nasa,26,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
the_real_isamar,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boubounokefalos,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aplusplus,nasa,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
_charlottee_s,nasa,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
astrobiologytop,spacedotcom,110,1,10,0,0,0,0,0,0,1,2,0,0,0,0,0
ellie_robs13,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chrisfflyer,stationcdrkelly,75,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
submarinorojo,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dannytheinfidel,space_station,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
science_hooker,esa_caves,29,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0
dslsynth,elakdawalla,15,0,18,0,2,0,2,0,0,0,7,0,0,0,0,0
thecircuitmovie,nasa,50,3,7,0,0,0,0,0,0,2,1,0,0,0,0,0
blaiseceegee,nasa,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
zoeeefish,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aicsinspace,esa_rosetta,70,2,26,0,1,0,1,0,0,1,5,0,0,0,0,0
centristnet,nasa,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
cynwyd5thgrade,esa_rosetta,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
youssef_nfissi,nasa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nasakepler,nasa,48,0,20,0,0,0,0,0,0,158,85,0,0,0,0,0
kaidaddy219,nasa,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yoda,nasa,35,7,2,0,0,0,0,0,0,5,2,0,0,0,0,0
boweswg,nasa,33,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
jaybirdone,nasa,50,0,42,0,0,0,0,0,0,0,2,0,0,0,0,0
carlaandrade_,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willoftheatheis,nasa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hamiltonbreakme,nasa,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
juklinn,nasa,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
katnisseverweed,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caitlynsmith24,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spinnerbuckle,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jovanbkt,spacex,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
baileyskinner1,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
themoderncage,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sabareeshpa,esa_rosetta,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
riverajaime,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riezaapr,nasa,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
avramovk,nasa,66,3,38,0,0,0,0,0,0,1,0,0,0,0,0,0
darealassassin,nasa,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ay_strike,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
astronobeads,stationcdrkelly,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
astro_physical_,nasa,28,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
engphoto,nasa,57,3,33,0,0,0,0,0,0,1,0,0,0,0,0,0
greedygray,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lancecaraccioli,astro_timpeake,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
janalfunstyyry,nasa,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
marziemfer,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thotheancient,nasa,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
ttlydolans,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_sarahreeves,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richard_bruschi,nasa,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
yaboijose_,nasa,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ijaz7425,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wingdcanada,nasajpl,6,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
wakeyamindupej,neiltyson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
macepts,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sundhaug92,nasa,127,3,71,0,1,0,1,0,0,1,0,0,0,0,0,0
astroguyz,esa_rosetta,222,1,41,0,0,0,0,0,0,6,19,0,0,0,0,0
dannytheinfidel,nasa,6,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0
mgliksmanmdphd,nasa,104,17,0,0,0,0,0,0,0,14,0,0,0,0,0,0
bikinatroll,nasa,39,21,0,0,0,0,0,0,0,20,0,0,0,0,0,0
kurafire,nasa,25,6,7,0,0,0,0,0,0,3,0,0,0,0,0,0
aagie,nasa,180,5,30,0,0,0,0,0,0,3,2,0,0,0,0,0
kssecrets,neiltyson,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
youkenn_doit,nasa,21,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0
worldofscitech,nasa,157,4,54,0,0,0,0,0,0,5,2,0,0,0,0,0
stevespaleta,spacedotcom,69,1,76,0,0,0,1,0,0,1,13,0,0,0,0,0
cam_abhab,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keremgogus,nasa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misspattyx,nasa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jennikeleher1,nasa,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
shimmermcpe,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anjalikolachala,neiltyson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
icosmos10,nasa,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sinkoj,esa,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
georgeshornack,spacedotcom,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
mew19forever,astrobiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
masoomjethwa,space_station,52,0,17,0,1,0,1,0,0,0,4,0,0,0,0,0
rubennews,nasa,27,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0
poppylee53152,space_station,7,4,0,0,2,0,2,0,0,1,0,0,0,0,0,0
tskynet,esa_rosetta,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
eringreeson,exploreplanets,115,1,120,0,0,0,0,0,0,1,29,0,0,0,0,0
harkynkunmy,nasa,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
arc_nu,space_station,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
rupertmissickjr,nasa,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
buddrud,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
applixir,neiltyson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delanee_skye,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xeni,nasakennedy,98,0,55,0,0,0,0,0,0,1,9,0,0,0,0,0
try_and_guess,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
creepertrent115,drfunkyspoon,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
dylanacop,nasa,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
aldoadastra,nasa,26,0,22,0,2,0,2,0,0,0,0,0,0,0,0,0
newswhip,nasa,14,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0
robinwhitsell,nasa_astronauts,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenleypdx,nasa,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
_e0ll4a_,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nataliekate33,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thebutcher_st,esa_rosetta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
givingtree223,nasa,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tanja_girl,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph_eilert,spacex,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
daiaigoat,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ninadubzzz,nasa,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eyeswide2see,nasa,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
pabloncej,nasa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
theillestone_,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mr_james_c,cassinisaturn,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
prishkachu,nasa,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
stuartaken,universetoday,22,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0
whybankcollapse,space_station,18,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
internatlgmr1,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dayne_cov,startalkradio,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
nyambose3,esa_rosetta,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
arisaarelainen,nasa,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
commanderxlexa,nasa,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
rosanne_sacto,nasa,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
high_life_joe,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chillvibes_420,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sararamirez,nasa,5,0,2,0,0,0,0,0,0,40,0,0,0,0,0,0
ouachitaways,space_station,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
brainmaker,astrobiology,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
holygoat_420,nasa,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
gassygiant,nasa,64,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
hlawless_x,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryanbriggs6,nasa,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
micapughhhh_,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alicia_j_burke,neiltyson,11,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0
bigelowlab,nasa,43,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
andypalooza,nasa_orion,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
uitjiminie,nasa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sagesera,nasa,10,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0
fcojlg,neiltyson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unclejoe1116,nasa,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
tim_radio,nasa,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
njhlads,nasa,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
cynwyd5thgrade,nasa,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
splinister,esa_rosetta,8,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
tsgz7zv3ydwqted,hubble_space,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
heriabusufyan92,nasa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
derekkleslie,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellylord1569,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lwaltzing,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matttyy_x,nasa,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
giannipetitti,neiltyson,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sabareeshpa,astro_timpeake,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
jeaighwalker,nasa,8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
dale_the_cooper,nasa,9,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0
saintified_,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mel_kittykatt,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhgross144,stationcdrkelly,43,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0
harrykinga,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
law4usc,badastronomer,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
jamiepart2,nasa,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
elizejackson,neiltyson,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silviamelange,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bri_jolie,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bernhard_weyhe,esa_rosetta,30,2,14,0,0,0,0,0,0,2,3,0,0,0,0,0
triwzard,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
renad_a_a,nasa,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pemcoworldair,nasa,16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
coloradonewsccm,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cvdevkatesakal,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathanknowles,nasa,90,4,27,0,0,0,0,0,0,4,1,0,0,0,0,0
livingarchitect,astrobiology,38,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
tracy_karin,astrowendyl,45,0,34,0,0,0,0,0,0,0,7,0,0,0,0,0
shasani61,astro_alex,65,1,30,0,0,0,0,0,0,0,4,0,0,0,0,0
insidertruelife,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shelbseliz,nasa,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jorgeglz00,ellenstofan,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
lent_ava,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heywerner59,astro_mike,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noriaz91,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylormmeredith,neiltyson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taustation,spacex,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
rosebrown1616,nasa,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
lizdotfern,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zacharycohn,nasa,16,2,7,0,0,0,0,0,0,3,0,0,0,0,0,0
eliz_gaskins,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
realkyleolbert,nasa,22,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
messissav,nasa,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
michellerds_,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teencher,nasa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zaynsmjolnir,nasa,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
radzz999,nasa,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hippiebookkeep,nasa,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
margofaulkner,nasa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algi80,elakdawalla,4,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0
paigey_espe,nasa,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
edierodriguez,stationcdrkelly,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
angeloboggiox,nasa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coltinayres,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nmarascio,nasa,109,3,66,0,0,0,0,0,0,1,0,0,0,0,0,0
korsasap,esa_rosetta,40,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
imperatortruth,space_station,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
johnthegypsy,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crgonzalez,nasa,16,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
grizzleytrubble,marscuriosity,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fwd79,philae2014,20,0,19,0,2,0,2,0,0,0,1,0,0,0,0,0
lumabargo,nasa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
itsnovap,nasa,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
king_rkin279,neiltyson,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
tulsipatel_,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phibetakappa,nasa,21,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
caitiemary02,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sarahxsmo,nasa,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
iss_casis,iss_research,147,0,105,0,0,0,0,0,0,2,91,0,0,0,0,0
_thatniggacarl,nasa,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
cmcelraft,nasa,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
kinglutherv,nasa,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
selvynk,nasa,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
rockandjoel,neiltyson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrigonunescal,nasa,133,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0
nickjdenton,nasa,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
comfort_y,esa_rosetta,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
yel_sales,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polyman71,nasa,65,1,10,0,0,0,0,0,0,2,2,0,0,0,0,0
samskit82,nasa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doctorchipotle,nasa,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
redidbull,nasa,11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
broadstreetbosh,nasa,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
physorg_com,nasa,12,0,3,0,1,0,1,0,0,97,34,0,0,0,0,0
ujs6591,esa_rosetta,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
itskingkumar,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morningexp,esa_rosetta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toraxsmpl,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
latvianvideoslv,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grt8ness2017,nasa,49,24,1,0,0,0,0,0,0,20,0,0,0,0,0,0
wmckimney,nasa,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
patf758,nasa,19,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
pod_panik,nasa,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
mrmarshallman3,nasa,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
rachel_steichen,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maskulin4_life,nasa,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
eeekks,nasa,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uoyastrosoc,neiltyson,39,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
belovedgraceffa,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msdj72,nasa,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fandomsandhoran,nasa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonny_chaos,nasa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexcorp_,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uolnewscentre,astro_timpeake,21,1,8,0,0,0,0,0,0,0,3,0,0,0,0,0
heatherwassing,nasa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
real_bratton,nasa,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
glytchtech,nasa,45,4,12,0,0,0,0,0,0,3,1,0,0,0,0,0
ham_man13,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pytbby,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78d185fdc3bd4c1,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geodedicated,cassinisaturn,102,0,64,0,0,0,0,0,0,0,1,0,0,0,0,0
_alexandra666,nasa,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lord_bung,neiltyson,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
obeys_creek,nasa,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
songz_ofmylife,nasa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morganavickery,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in4ab8tin,nasa,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
draken50,nasa,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
jameson_guidry,nasa,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
marshalljm,nasa,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
geodedicated,nasa,159,15,38,0,0,0,0,0,0,8,0,0,0,0,0,0
nccomfort,drfunkyspoon,14,0,11,0,0,0,0,0,0,0,14,0,0,0,0,0
joseuzi_32,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpknopp,astrobiology,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
dizzeeclizzy,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
egyptiankarim,nasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cptplanespotter,nasa,39,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0
e_dyc,nasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fiyaakiyaa,nasa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michdsan14,nasa,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
