0,1,trust_no
0,3,trust_no
0,1,trust_no
0,0,trust_no
0,0,trust_no
0,2,trust_yes
0,0,trust_yes
0,0,trust_no
0,4,trust_no
0,0,trust_no
0,0,trust_no
0,4,trust_no
0,1,trust_no
0,0,trust_no
0,0,trust_no
0,2,trust_no
0,4,trust_no
0,0,trust_no
0,0,trust_no
0,0,trust_yes
0,0,trust_no
0,4,trust_no
0,0,trust_no
0,0,trust_no
0,3,trust_no
0,0,trust_no
0,1,trust_no
0,0,trust_no
0,0,trust_no
0,0,trust_no
0,1,trust_no
0,0,trust_no
0,1,trust_no
0,1,trust_no
0,0,trust_no
0,1,trust_no
0,1,trust_no
0,2,trust_no
0,4,trust_no
0,10,trust_no
0,3,trust_no
0,2,trust_no
0,2,trust_no
0,3,trust_no
0,3,trust_no
0,3,trust_no
0,0,trust_no
0,1,trust_no
0,5,trust_no
0,1,trust_no
0,0,trust_no
0,0,trust_no
0,4,trust_no
0,4,trust_no
0,1,trust_no
0,0,trust_no
0,0,trust_no
0,1,trust_no
0,1,trust_no
0,5,trust_no
1,2,trust_no
0,36,trust_no
0,1,trust_no
0,6,trust_no
0,0,trust_no
0,0,trust_no
0,6,trust_no
0,1,trust_no
0,0,trust_no
0,4,trust_no
0,1,trust_no
0,0,trust_no
0,0,trust_no
0,2,trust_no
0,2,trust_no
0,2,trust_no
0,1,trust_no
1,0,trust_no
0,1,trust_no
0,1,trust_no
0,0,trust_no
0,0,trust_no
0,4,trust_no
0,0,trust_no
0,16,trust_yes
0,16,trust_yes
0,37,trust_yes
0,21,trust_yes
0,14,trust_no
0,0,trust_no
0,1,trust_yes
0,4,trust_no
0,4,trust_no
0,0,trust_no
0,1,trust_no
0,1,trust_no
0,1,trust_no
0,5,trust_no
0,5,trust_no
0,1,trust_yes
0,1,trust_no
0,3,trust_no
0,0,trust_no
0,0,trust_no
0,3,trust_no
0,2,trust_no
0,5,trust_no
0,0,trust_no
0,3,trust_no
0,6,trust_no
0,1,trust_no
0,0,trust_no
0,1,trust_no
0,0,trust_no
0,2,trust_no
0,8,trust_no
0,0,trust_no
0,0,trust_no
0,1,trust_no
0,83,trust_no
0,3,trust_no
0,2,trust_no
0,1,trust_no
0,1,trust_yes
0,21,trust_no
0,7,trust_no
0,0,trust_no
0,6,trust_no
0,4,trust_no
0,2,trust_no
0,1,trust_no
0,1,trust_no
0,0,trust_no
0,27,trust_no
0,0,trust_no
0,0,trust_no
0,2,trust_no
0,0,trust_no
0,1,trust_no
0,0,trust_no
0,6,trust_no
0,0,trust_no
0,2,trust_no
0,3,trust_no
0,4,trust_no
0,2,trust_no
0,1,trust_no
0,1,trust_no
0,1,trust_no
0,24,trust_no
0,0,trust_no
0,0,trust_no
0,1,trust_no
0,2,trust_no
0,0,trust_no
0,1,trust_no
0,0,trust_no
0,0,trust_yes
0,2,trust_no
0,8,trust_no
0,0,trust_no
0,8,trust_no
0,2,trust_no
0,1,trust_no
0,9,trust_no
0,2,trust_no
0,2,trust_no
0,2,trust_no
0,46,trust_yes
0,0,trust_yes
0,10,trust_no
0,4,trust_no
1,2778,trust_yes
0,0,trust_no
0,13,trust_yes
0,3,trust_no
0,1,trust_no
1,8,trust_yes
0,1,trust_no
0,1,trust_no
0,1,trust_no
0,4,trust_no
0,4,trust_no
0,0,trust_no
0,11,trust_yes
0,3,trust_no
0,2,trust_no
0,0,trust_yes
0,0,trust_no
0,6,trust_no
0,2,trust_no
0,0,trust_yes
0,0,trust_yes
0,11,trust_yes
0,0,trust_no
0,0,trust_no
0,0,trust_no
0,0,trust_no
0,4,trust_no
0,11,trust_no
0,1,trust_no
0,1,trust_no
0,0,trust_no
0,14,trust_no
0,0,trust_no
0,2,trust_no
0,26,trust_yes
0,0,trust_no
0,0,trust_no
0,0,trust_no
0,19,trust_no
0,2,trust_no
0,4,trust_no
0,1,trust_no
0,4,trust_no
0,4,trust_no
0,2,trust_no
0,0,trust_no
0,0,trust_no
0,2,trust_no
0,62,trust_no
0,0,trust_no
0,7,trust_no
0,2,trust_no
0,0,trust_no
0,0,trust_no
0,1,trust_no
0,1,trust_no
0,0,trust_no
0,0,trust_no
0,0,trust_no
0,2,trust_no
0,0,trust_no
0,10,trust_no
0,4,trust_yes
0,20,trust_no
0,0,trust_no
0,7,trust_no
0,21,trust_yes
0,3,trust_no
0,0,trust_no
0,0,trust_no
0,0,trust_no
0,1,trust_no
0,1,trust_no
0,1,trust_no
0,1,trust_no
0,7,trust_no
0,0,trust_no
0,5,trust_yes
0,5,trust_yes
0,5,trust_yes
0,1,trust_no
0,1,trust_no
