-0.74,-0.63,1.16,1.16,-0.74,1.16,-0.57,-0.62,-0.38,-0.82,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.64,-0.63,1.16,1.16,-0.65,1.16,-0.47,-0.29,0.3,-0.44,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
1.69,1.71,-0.92,-0.88,1.72,-0.91,-0.23,-0.36,-0.04,0.87,-0.32,0.1,0.0,0.24,0.0,0.0,-0.21,0.16,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.71,-0.52,-0.77,-0.86,-0.7,-0.79,-0.54,-0.57,-0.38,-0.66,-0.32,0.66,0.0,0.93,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.69,-0.61,-0.75,-0.81,-0.69,-0.76,-0.45,-0.29,-0.38,-0.33,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.67,-0.63,1.16,1.16,-0.68,1.16,-0.46,-0.23,-0.38,-0.38,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
0.0,0.12,-0.92,-0.88,0.02,-0.91,-0.43,-0.47,-0.04,-0.19,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.06,-0.17,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.7,-0.63,1.16,1.16,-0.71,1.16,-0.51,-0.44,-0.04,-0.66,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
0.06,-0.21,-0.91,-0.88,0.03,-0.91,1.45,0.4,-0.38,-0.6,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.37,-0.21,0.04,0.0,-0.25,0.0,trust_yes
0.0,0.12,-0.91,-0.87,0.02,-0.9,-0.5,-0.48,-0.38,-0.63,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.44,3.26,-0.12,0.0,-0.25,0.0,trust_yes
-0.69,-0.38,-0.76,-0.86,-0.66,-0.78,-0.53,-0.51,-0.38,-0.57,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
1.69,1.71,-0.92,-0.88,1.72,-0.91,-0.3,-0.12,-0.38,0.62,-0.32,0.1,0.0,0.24,0.0,0.0,-0.21,0.25,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.63,-0.63,1.16,1.16,-0.64,1.16,-0.06,0.5,-0.04,0.16,-0.32,-0.47,0.0,-0.44,0.0,0.0,0.23,-0.51,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
1.43,1.44,-0.91,-0.88,1.46,-0.91,-0.36,-0.24,-0.38,-0.36,2.17,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.19,3.26,-0.12,0.0,-0.25,0.0,trust_yes
3.44,1.58,-0.92,-0.88,3.26,-0.91,0.46,0.37,-0.38,2.36,-0.32,0.66,0.0,0.93,0.0,0.0,-0.21,3.26,-0.21,0.04,0.0,-0.25,0.0,trust_yes
-0.71,-0.56,1.16,1.16,-0.71,1.16,-0.5,-0.54,-0.04,-0.79,-0.32,-0.47,0.0,-0.44,0.0,0.0,0.23,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.68,-0.63,1.16,1.16,-0.69,1.16,-0.57,-0.62,-0.38,-0.82,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.67,-0.63,-0.73,-0.86,-0.68,-0.75,6.13,-0.5,-0.38,-0.57,-0.32,-0.47,0.0,-0.44,0.0,0.0,0.68,1.33,6.73,0.04,0.0,-0.25,0.0,trust_yes
-0.46,-0.48,1.16,1.16,-0.47,1.16,-0.22,0.58,1.33,-0.11,2.17,-0.47,0.0,-0.44,0.0,0.0,0.08,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.73,-0.63,-0.74,-0.85,-0.73,-0.76,-0.53,-0.59,-0.38,-0.74,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.51,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.62,-0.63,1.16,1.16,-0.63,1.16,-0.37,0.07,0.64,0.11,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.68,-0.63,-0.54,-0.82,-0.68,-0.58,-0.43,-0.12,-0.04,-0.68,2.17,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.51,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.63,-0.63,-0.62,-0.74,-0.64,-0.64,-0.22,-0.09,-0.04,-0.08,-0.32,-0.47,0.0,-0.44,0.0,0.0,0.08,-0.44,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.68,-0.63,1.16,1.16,-0.69,1.16,-0.58,-0.65,-0.38,-0.82,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
0.61,0.77,-0.92,-0.88,0.64,-0.91,-0.53,-0.57,-0.38,-0.63,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.44,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
0.43,0.33,-0.91,-0.87,0.43,-0.9,0.99,0.11,-0.04,1.27,-0.32,1.8,0.0,1.61,0.0,0.0,-0.06,3.49,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.59,-0.63,1.16,1.16,-0.61,1.16,-0.33,0.2,-0.04,-0.03,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.71,-0.63,1.16,1.16,-0.72,1.16,-0.53,-0.48,-0.04,-0.71,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.59,-0.63,-0.78,-0.87,-0.61,-0.79,-0.35,0.1,-0.38,0.24,2.17,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.35,-0.5,-0.91,-0.87,-0.38,-0.9,2.92,-0.26,-0.38,0.13,-0.32,0.1,0.0,0.24,0.0,0.0,-0.21,1.44,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.72,-0.63,1.16,1.16,-0.72,1.16,-0.55,-0.56,-0.38,-0.74,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.67,-0.63,1.16,1.16,-0.68,1.16,-0.53,-0.48,-0.38,-0.66,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.7,-0.63,1.16,1.16,-0.71,1.16,-0.46,-0.21,-0.04,-0.06,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.2,-0.34,-0.91,-0.88,-0.22,-0.91,1.17,0.07,-0.04,0.57,-0.32,0.66,0.0,1.61,0.0,0.0,-0.06,2.39,-0.21,0.04,0.0,1.7,0.0,trust_yes
-0.51,-0.59,1.16,1.16,-0.53,1.16,0.24,2.19,1.67,1.44,2.17,0.1,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
1.3,2.79,-0.92,-0.88,1.52,-0.91,-0.24,-0.38,-0.38,0.46,2.17,0.66,0.0,2.3,0.0,0.0,-0.21,0.95,3.26,-0.12,0.0,-0.25,0.0,trust_yes
0.55,1.1,-0.91,-0.88,0.63,-0.91,0.81,0.76,-0.04,0.4,-0.32,2.37,0.0,0.93,0.0,0.0,-0.21,-0.1,-0.21,0.04,0.0,-0.25,0.0,trust_yes
-0.43,-0.36,-0.91,-0.88,-0.42,-0.91,-0.13,-0.35,-0.38,-0.22,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,0.95,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.74,-0.63,1.16,1.16,-0.74,1.16,-0.57,-0.6,-0.38,-0.76,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.64,-0.63,1.16,1.16,-0.65,1.16,-0.27,0.46,0.3,0.84,2.17,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.61,-0.61,-0.87,-0.88,-0.62,-0.87,-0.31,-0.12,-0.38,-0.68,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.06,-0.46,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.5,-0.63,1.16,1.16,-0.53,1.16,1.9,3.09,3.71,1.25,2.17,-0.47,0.0,-0.44,0.0,0.0,3.06,0.41,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
