-0.72,-0.63,1.16,1.16,-0.72,1.16,-0.57,-0.62,-0.38,-0.76,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
1.22,2.54,-0.92,-0.88,1.41,-0.91,-0.5,-0.48,-0.38,-0.52,-0.32,0.1,0.0,0.24,0.0,0.0,-0.21,-0.33,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.74,-0.63,1.16,1.16,-0.74,1.16,-0.57,-0.62,-0.38,-0.82,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.64,-0.63,1.16,1.16,-0.65,1.16,-0.47,-0.29,0.3,-0.44,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
0.66,-0.25,-0.9,-0.87,0.56,-0.9,2.67,0.47,-0.38,1.16,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,1.26,-0.21,0.66,0.0,3.65,0.0,trust_yes
-0.67,-0.63,1.16,1.16,-0.67,1.16,0.12,0.35,0.64,-0.17,-0.32,-0.47,0.0,-0.44,0.0,0.0,1.12,-0.44,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.75,-0.59,1.16,1.16,-0.74,1.16,-0.57,-0.65,-0.04,-0.82,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.06,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_no
-0.72,-0.63,-0.57,-0.8,-0.72,-0.6,-0.54,-0.57,-0.38,-0.57,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.7,-0.61,1.16,1.16,-0.7,1.16,-0.48,-0.32,-0.04,-0.6,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.06,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.57,-0.63,1.16,1.16,-0.59,1.16,-0.01,1.37,0.64,0.84,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.06,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.67,-0.63,1.16,1.16,-0.68,1.16,-0.5,-0.39,0.3,-0.6,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
-0.74,-0.63,1.16,1.16,-0.74,1.16,-0.57,-0.63,-0.38,-0.82,-0.32,-0.47,0.0,-0.44,0.0,0.0,-0.21,-0.53,-0.21,-0.12,0.0,-0.25,0.0,trust_yes
