0.0,0.0004,trust_no
0.0,0.0011,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0007,trust_yes
0.0,0.0,trust_yes
0.0,0.0,trust_no
0.0,0.0014,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0014,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0007,trust_no
0.0,0.0014,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_yes
0.0,0.0,trust_no
0.0,0.0014,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0011,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0004,trust_no
0.0,0.0007,trust_no
0.0,0.0014,trust_no
0.0,0.0036,trust_no
0.0,0.0011,trust_no
0.0,0.0007,trust_no
0.0,0.0007,trust_no
0.0,0.0011,trust_no
0.0,0.0011,trust_no
0.0,0.0011,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0018,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0014,trust_no
0.0,0.0014,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0004,trust_no
0.0,0.0018,trust_no
1.0,0.0007,trust_no
0.0,0.013,trust_no
0.0,0.0004,trust_no
0.0,0.0022,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0022,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0014,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0007,trust_no
0.0,0.0007,trust_no
0.0,0.0007,trust_no
0.0,0.0004,trust_no
1.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0014,trust_no
0.0,0.0,trust_no
0.0,0.0058,trust_yes
0.0,0.0058,trust_yes
0.0,0.0133,trust_yes
0.0,0.0076,trust_yes
0.0,0.005,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_yes
0.0,0.0014,trust_no
0.0,0.0014,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0004,trust_no
0.0,0.0004,trust_no
0.0,0.0018,trust_no
0.0,0.0018,trust_no
0.0,0.0004,trust_yes
0.0,0.0004,trust_no
0.0,0.0011,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0011,trust_no
0.0,0.0007,trust_no
0.0,0.0018,trust_no
0.0,0.0,trust_no
0.0,0.0011,trust_no
0.0,0.0022,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0007,trust_no
0.0,0.0029,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0299,trust_no
0.0,0.0011,trust_no
0.0,0.0007,trust_no
0.0,0.0004,trust_no
0.0,0.0004,trust_yes
0.0,0.0076,trust_no
0.0,0.0025,trust_no
0.0,0.0,trust_no
0.0,0.0022,trust_no
0.0,0.0014,trust_no
0.0,0.0007,trust_no
0.0,0.0004,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0097,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0007,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0022,trust_no
0.0,0.0,trust_no
0.0,0.0007,trust_no
0.0,0.0011,trust_no
0.0,0.0014,trust_no
0.0,0.0007,trust_no
0.0,0.0004,trust_no
0.0,0.0004,trust_no
0.0,0.0004,trust_no
0.0,0.0086,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0007,trust_no
0.0,0.0,trust_no
0.0,0.0004,trust_no
0.0,0.0,trust_no
0.0,0.0,trust_yes
0.0,0.0007,trust_no
0.0,0.0029,trust_no
0.0,0.0,trust_no
