-0.11,-0.26,-1.8,-1.67,-0.12,-1.79,-0.24,trust_yes
-0.11,-0.26,0.61,0.61,-0.12,0.61,-0.23,trust_yes
-0.18,0.17,-1.41,-1.6,-0.17,-1.43,-0.24,trust_yes
-0.18,0.17,0.61,0.61,-0.17,0.61,-0.24,trust_yes
-0.09,0.17,-1.41,-1.6,-0.08,-1.43,-0.19,trust_yes
-0.09,0.17,0.61,0.61,-0.08,0.61,-0.18,trust_yes
-0.14,-0.04,0.61,0.61,-0.15,0.61,-0.19,trust_yes
-0.14,-0.26,-1.41,-1.6,-0.16,-1.43,-0.25,trust_yes
-0.14,3.44,-1.47,-1.61,0.06,-1.49,-0.13,trust_yes
-0.14,3.44,0.61,0.61,0.06,0.61,-0.06,trust_yes
-0.08,-0.26,0.61,0.61,-0.09,0.61,-0.19,trust_yes
-0.14,-0.26,-1.85,-1.68,-0.16,-1.83,-0.19,trust_yes
-0.17,-0.04,0.61,0.61,-0.17,0.61,-0.07,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.26,trust_yes
-0.13,-0.26,0.61,0.61,-0.15,0.61,-0.22,trust_yes
-0.13,-0.26,-1.69,-1.66,-0.15,-1.68,-0.22,trust_yes
0.56,-0.26,0.61,0.61,0.54,0.61,0.85,trust_yes
0.01,-0.26,-1.87,-1.68,-0.0,-1.85,-0.17,trust_yes
0.01,-0.26,0.61,0.61,-0.0,0.61,0.06,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.22,trust_yes
-0.16,-0.04,0.61,0.61,-0.16,0.61,-0.1,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.23,trust_yes
0.13,-0.26,0.61,0.61,0.11,0.61,-0.01,trust_yes
-0.11,-0.26,0.61,0.61,-0.12,0.61,-0.05,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.23,trust_yes
0.06,0.83,0.61,0.61,0.11,0.61,-0.2,trust_yes
0.06,0.83,0.61,0.61,0.11,0.61,-0.24,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.26,trust_yes
-0.13,-0.26,0.61,0.61,-0.15,0.61,-0.22,trust_yes
-0.14,-0.26,0.61,0.61,-0.16,0.61,-0.24,trust_yes
0.1,-0.26,0.61,0.61,0.09,0.61,-0.01,trust_yes
0.08,-0.26,-1.76,-1.67,0.06,-1.75,-0.18,trust_yes
-0.12,-0.26,-1.46,-1.53,-0.13,-1.47,-0.21,trust_yes
0.31,0.39,0.61,0.61,0.33,0.61,-0.26,trust_yes
0.13,-0.26,0.61,0.61,0.11,0.61,5.39,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.19,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.26,trust_yes
-0.13,-0.26,0.61,0.61,-0.15,0.61,-0.22,trust_yes
0.06,-0.26,0.61,0.61,0.05,0.61,-0.05,trust_yes
0.04,-0.26,0.61,0.61,0.02,0.61,-0.05,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.25,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.23,trust_yes
-0.08,-0.26,0.61,0.61,-0.09,0.61,-0.11,trust_yes
-0.12,-0.26,0.61,0.61,-0.13,0.61,-0.25,trust_yes
-0.12,-0.26,0.61,0.61,-0.13,0.61,-0.15,trust_yes
-0.12,-0.26,-1.46,-1.53,-0.13,-1.47,-0.22,trust_yes
-0.12,-0.26,0.61,0.61,-0.13,0.61,-0.23,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.22,trust_yes
-0.11,-0.04,0.61,0.61,-0.11,0.61,0.11,trust_yes
-0.14,-0.04,0.61,0.61,-0.15,0.61,-0.22,trust_yes
1.17,-0.26,-1.71,-1.67,1.15,-1.71,0.58,trust_yes
1.3,-0.26,0.61,0.61,1.28,0.61,7.02,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.26,trust_yes
-0.16,-0.26,-1.47,-1.61,-0.17,-1.49,-0.26,trust_yes
1.77,1.48,0.61,0.61,1.84,0.61,-0.12,trust_yes
-0.04,-0.26,0.61,0.61,-0.06,0.61,-0.14,trust_yes
-0.17,-0.04,0.61,0.61,-0.17,0.61,-0.26,trust_yes
1.22,-0.04,-1.83,-1.68,1.21,-1.81,1.19,trust_yes
1.43,0.17,0.61,0.61,1.43,0.61,3.46,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.26,trust_yes
0.18,0.17,0.61,0.61,0.19,0.61,-0.1,trust_yes
-0.14,-0.26,0.61,0.61,-0.16,0.61,-0.22,trust_yes
-0.0,-0.26,-1.55,-1.65,-0.02,-1.56,0.11,trust_yes
1.46,1.04,0.61,0.61,1.51,0.61,3.63,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.24,trust_yes
0.43,-0.04,0.61,0.61,0.42,0.61,1.51,trust_yes
0.28,-0.26,-1.68,-1.67,0.27,-1.68,0.54,trust_yes
0.42,-0.04,0.61,0.61,0.41,0.61,3.48,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,0.24,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.26,trust_yes
-0.08,-0.04,0.61,0.61,-0.08,0.61,-0.11,trust_yes
0.61,0.39,0.61,0.61,0.63,0.61,1.08,trust_yes
0.14,-0.26,0.61,0.61,0.13,0.61,-0.01,trust_yes
-0.05,-0.26,0.61,0.61,-0.07,0.61,0.23,trust_yes
-0.08,-0.26,0.61,0.61,-0.09,0.61,0.19,trust_yes
0.22,0.61,0.61,0.61,0.25,0.61,-0.14,trust_yes
-0.2,-0.04,0.61,0.61,-0.2,0.61,-0.26,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.26,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.21,trust_yes
-0.05,-0.04,0.61,0.61,-0.06,0.61,0.84,trust_yes
0.1,-0.26,0.61,0.61,0.09,0.61,0.09,trust_yes
0.62,-0.26,0.61,0.61,0.6,0.61,1.21,trust_yes
-0.09,-0.26,0.61,0.61,-0.11,0.61,-0.22,trust_yes
-0.05,0.17,-1.84,-1.68,-0.04,-1.82,-0.19,trust_yes
-0.05,0.17,0.61,0.61,-0.04,0.61,-0.16,trust_yes
0.48,-0.26,0.61,0.61,0.46,0.61,0.88,trust_yes
0.09,-0.26,0.61,0.61,0.07,0.61,-0.06,trust_yes
0.09,-0.26,-1.46,-1.53,0.07,-1.47,-0.09,trust_yes
0.09,-0.26,0.61,0.61,0.07,0.61,0.19,trust_yes
-0.05,-0.26,0.61,0.61,-0.07,0.61,0.23,trust_yes
1.27,-0.04,0.61,0.61,1.26,0.61,1.63,trust_yes
-0.14,-0.26,0.61,0.61,-0.16,0.61,-0.24,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.26,trust_yes
0.25,-0.26,0.61,0.61,0.23,0.61,0.26,trust_yes
-0.13,-0.26,0.61,0.61,-0.15,0.61,-0.06,trust_yes
-0.0,0.17,0.61,0.61,0.01,0.61,-0.22,trust_yes
-0.0,0.17,-1.76,-1.67,0.01,-1.75,-0.23,trust_yes
-0.0,0.17,-1.68,-1.67,0.01,-1.68,-0.22,trust_yes
0.39,-0.26,0.61,0.61,0.37,0.61,0.23,trust_yes
-0.13,0.17,-1.73,-1.67,-0.12,-1.72,-0.18,trust_yes
-0.13,0.17,0.61,0.61,-0.12,0.61,-0.14,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.26,trust_yes
-0.13,-0.04,0.61,0.61,-0.13,0.61,-0.17,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.26,trust_yes
-0.03,-0.26,-1.87,-1.68,-0.04,-1.85,-0.15,trust_yes
-0.03,-0.26,0.61,0.61,-0.04,0.61,0.37,trust_yes
-0.09,-0.26,-1.67,-1.65,-0.11,-1.67,-0.22,trust_yes
-0.09,-0.26,0.61,0.61,-0.11,0.61,-0.21,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,0.68,trust_yes
0.06,-0.04,0.61,0.61,0.06,0.61,0.16,trust_yes
0.19,-0.04,-1.65,-1.66,0.19,-1.65,0.09,trust_yes
0.21,-0.04,0.61,0.61,0.2,0.61,0.26,trust_yes
-0.14,-0.26,-1.84,-1.68,-0.16,-1.82,-0.2,trust_yes
0.23,-0.26,0.61,0.61,0.22,0.61,0.05,trust_yes
0.06,-0.04,-1.67,-1.65,0.06,-1.67,-0.18,trust_yes
0.1,0.17,0.61,0.61,0.11,0.61,-0.22,trust_yes
-0.01,-0.26,0.61,0.61,-0.03,0.61,0.13,trust_yes
-0.14,-0.26,0.61,0.61,-0.16,0.61,-0.05,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.24,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.26,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.24,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.24,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,0.0,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.25,trust_yes
-0.13,-0.26,-1.47,-1.61,-0.15,-1.49,-0.23,trust_yes
2.73,-0.26,0.61,0.61,2.7,0.61,5.31,trust_yes
-0.11,-0.04,0.61,0.61,-0.11,0.61,-0.21,trust_yes
-0.11,-0.04,-1.46,-1.53,-0.11,-1.47,-0.22,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.22,trust_yes
-0.2,-0.04,-1.47,-1.61,-0.2,-1.49,-0.26,trust_yes
0.12,-0.26,-1.67,-1.65,0.1,-1.67,-0.21,trust_yes
0.48,-0.26,-1.67,-1.65,0.46,-1.67,0.4,trust_yes
-0.16,-0.26,-1.67,-1.65,-0.17,-1.67,-0.22,trust_yes
-0.13,-0.26,0.61,0.61,-0.15,0.61,-0.12,trust_yes
1.04,-0.26,-1.67,-1.65,1.02,-1.67,0.64,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.15,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.26,trust_yes
-0.18,-0.26,-1.67,-1.65,-0.2,-1.67,-0.26,trust_yes
-0.11,-0.26,-1.67,-1.65,-0.12,-1.67,-0.13,trust_yes
-0.11,-0.26,0.61,0.61,-0.12,0.61,-0.19,trust_yes
1.17,-0.26,0.61,0.61,1.15,0.61,1.68,trust_yes
1.17,-0.26,-1.69,-1.66,1.15,-1.68,1.06,trust_yes
0.14,-0.26,-1.67,-1.65,0.13,-1.67,-0.17,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.24,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.24,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.26,trust_yes
-0.13,-0.26,0.61,0.61,-0.15,0.61,-0.23,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.19,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.21,trust_yes
-0.17,-0.26,-1.64,-1.67,-0.19,-1.64,-0.25,trust_yes
-0.11,-0.26,0.61,0.61,-0.12,0.61,0.54,trust_yes
-0.16,-0.04,-1.65,-1.66,-0.16,-1.65,-0.16,trust_yes
-0.17,-0.26,-1.67,-1.65,-0.19,-1.67,-0.25,trust_yes
0.55,1.48,0.61,0.61,0.63,0.61,-0.1,trust_yes
0.53,-0.26,-1.67,-1.65,0.51,-1.67,0.82,trust_yes
-0.07,-0.26,0.61,0.61,-0.08,0.61,-0.19,trust_yes
-0.01,-0.26,-1.67,-1.65,-0.03,-1.67,-0.06,trust_yes
0.34,-0.04,0.61,0.61,0.33,0.61,0.9,trust_yes
0.04,-0.26,0.61,0.61,0.02,0.61,0.08,trust_yes
0.19,-0.26,0.61,0.61,0.18,0.61,0.68,trust_yes
-0.12,-0.26,-1.73,-1.67,-0.13,-1.72,-0.22,trust_yes
-0.11,-0.26,0.61,0.61,-0.12,0.61,0.29,trust_yes
-0.11,-0.26,0.61,0.61,-0.12,0.61,-0.15,trust_yes
0.52,-0.26,-1.67,-1.65,0.5,-1.67,0.27,trust_yes
0.52,-0.04,0.61,0.61,0.51,0.61,0.65,trust_yes
-0.12,-0.26,0.61,0.61,-0.13,0.61,-0.23,trust_yes
-0.03,-0.26,-1.67,-1.65,-0.04,-1.67,-0.12,trust_yes
0.31,-0.26,0.61,0.61,0.29,0.61,0.5,trust_yes
-0.13,-0.04,0.61,0.61,-0.13,0.61,-0.25,trust_yes
-0.11,-0.04,0.61,0.61,-0.11,0.61,-0.15,trust_yes
0.6,-0.26,-1.65,-1.66,0.58,-1.65,0.35,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,2.14,trust_yes
-0.13,-0.26,0.61,0.61,-0.15,0.61,-0.22,trust_yes
-0.12,-0.26,0.61,0.61,-0.13,0.61,0.1,trust_yes
-0.12,-0.26,-1.67,-1.65,-0.13,-1.67,-0.1,trust_yes
-0.08,-0.26,0.61,0.61,-0.09,0.61,-0.21,trust_yes
-0.13,-0.26,-1.64,-1.67,-0.15,-1.64,-0.22,trust_yes
-0.18,-0.26,-1.67,-1.65,-0.2,-1.67,-0.26,trust_yes
-0.14,-0.26,0.61,0.61,-0.16,0.61,-0.16,trust_yes
-0.14,-0.26,-1.67,-1.65,-0.16,-1.67,-0.2,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.22,trust_yes
-0.05,-0.04,0.61,0.61,-0.06,0.61,-0.15,trust_yes
-0.05,-0.26,0.61,0.61,-0.07,0.61,-0.05,trust_yes
0.23,-0.26,0.61,0.61,0.22,0.61,0.21,trust_yes
0.23,-0.26,-1.65,-1.66,0.22,-1.65,0.05,trust_yes
0.26,-0.26,0.61,0.61,0.24,0.61,0.0,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.25,trust_yes
-0.11,-0.26,0.61,0.61,-0.12,0.61,0.05,trust_yes
-0.14,-0.26,0.61,0.61,-0.16,0.61,-0.21,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,0.64,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.24,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.2,trust_yes
1.04,-0.26,0.61,0.61,1.02,0.61,3.24,trust_yes
0.58,0.39,0.61,0.61,0.6,0.61,0.07,trust_yes
-0.13,-0.26,0.61,0.61,-0.15,0.61,-0.22,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.19,trust_yes
0.77,-0.26,-1.74,-1.66,0.75,-1.73,-0.15,trust_yes
0.77,-0.26,0.61,0.61,0.75,0.61,-0.13,trust_yes
0.69,0.17,0.61,0.61,0.69,0.61,0.77,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.18,trust_yes
-0.17,-0.04,-1.41,-1.6,-0.17,-1.43,-0.25,trust_yes
0.15,-0.26,0.61,0.61,0.14,0.61,1.01,trust_yes
0.05,-0.26,-1.41,-1.6,0.03,-1.43,0.02,trust_yes
0.05,-0.26,0.61,0.61,0.03,0.61,0.09,trust_yes
0.14,-0.26,0.61,0.61,0.13,0.61,0.09,trust_yes
1.37,0.61,0.61,0.61,1.39,0.61,1.41,trust_yes
1.37,0.61,-1.41,-1.6,1.39,-1.43,1.27,trust_yes
-0.05,-0.26,-1.41,-1.6,-0.07,-1.43,-0.19,trust_yes
-0.05,-0.26,0.61,0.61,-0.07,0.61,-0.19,trust_yes
-0.09,-0.26,0.61,0.61,-0.11,0.61,0.15,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.21,trust_yes
0.36,-0.26,-1.83,-1.68,0.34,-1.81,0.12,trust_yes
0.36,-0.26,0.61,0.61,0.34,0.61,0.43,trust_yes
0.36,-0.26,-1.74,-1.66,0.34,-1.73,0.11,trust_yes
-0.04,-0.04,0.61,0.61,-0.04,0.61,-0.1,trust_yes
-0.16,-0.26,-1.41,-1.6,-0.17,-1.43,-0.23,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.18,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.26,trust_yes
-0.08,-0.26,0.61,0.61,-0.09,0.61,-0.15,trust_yes
-0.14,-0.26,0.61,0.61,-0.16,0.61,-0.18,trust_yes
-0.13,-0.26,-1.65,-1.66,-0.15,-1.65,-0.22,trust_yes
-0.16,-0.04,0.61,0.61,-0.16,0.61,-0.05,trust_yes
-0.11,-0.04,0.61,0.61,-0.11,0.61,-0.19,trust_yes
0.17,-0.26,0.61,0.61,0.15,0.61,-0.22,trust_yes
-0.18,0.17,0.61,0.61,-0.17,0.61,-0.23,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.25,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.24,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.17,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,1.75,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.26,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.19,trust_yes
0.09,0.61,0.61,0.61,0.13,0.61,0.11,trust_yes
0.09,0.61,-1.76,-1.67,0.13,-1.75,-0.08,trust_yes
0.09,0.61,-1.85,-1.68,0.13,-1.83,-0.14,trust_yes
-0.11,-0.04,0.61,0.61,-0.11,0.61,0.28,trust_yes
-0.08,-0.26,0.61,0.61,-0.09,0.61,0.1,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.25,trust_yes
-0.12,-0.26,0.61,0.61,-0.13,0.61,0.03,trust_yes
0.15,-0.26,-1.85,-1.68,0.14,-1.83,0.09,trust_yes
0.15,-0.26,-1.75,-1.67,0.14,-1.74,0.06,trust_yes
0.15,-0.26,0.61,0.61,0.14,0.61,0.33,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.06,trust_yes
-0.11,-0.04,0.61,0.61,-0.11,0.61,0.85,trust_yes
-0.14,0.17,0.61,0.61,-0.13,0.61,0.17,trust_yes
-0.17,-0.26,0.61,0.61,-0.19,0.61,-0.26,trust_yes
0.82,0.17,-1.41,-1.6,0.82,-1.43,1.0,trust_yes
0.82,0.17,0.61,0.61,0.82,0.61,1.18,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.25,trust_yes
-0.13,-0.26,0.61,0.61,-0.15,0.61,-0.16,trust_yes
-0.04,-0.26,0.61,0.61,-0.06,0.61,-0.26,trust_yes
0.15,-0.26,0.61,0.61,0.14,0.61,-0.02,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.26,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.24,trust_yes
-0.16,-0.26,-1.64,-1.67,-0.17,-1.64,-0.24,trust_yes
-0.13,-0.26,0.61,0.61,-0.15,0.61,-0.23,trust_yes
0.73,-0.26,-1.69,-1.66,0.71,-1.69,2.59,trust_yes
0.73,-0.26,-1.46,-1.53,0.71,-1.47,2.73,trust_yes
0.73,-0.26,0.61,0.61,0.71,0.61,3.1,trust_yes
0.1,0.17,0.61,0.61,0.11,0.61,-0.2,trust_yes
-0.14,-0.26,0.61,0.61,-0.16,0.61,-0.24,trust_yes
-0.14,-0.26,-1.46,-1.53,-0.16,-1.47,-0.25,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.19,trust_yes
-0.14,-0.26,0.61,0.61,-0.16,0.61,-0.22,trust_yes
0.19,-0.26,-1.67,-1.65,0.18,-1.67,0.02,trust_yes
0.19,-0.26,0.61,0.61,0.18,0.61,0.18,trust_yes
0.02,-0.04,0.61,0.61,0.02,0.61,0.19,trust_yes
-0.04,-0.26,0.61,0.61,-0.06,0.61,-0.16,trust_yes
1.77,0.39,0.61,0.61,1.78,0.61,4.04,trust_yes
0.7,1.04,0.61,0.61,0.76,0.61,0.17,trust_yes
0.87,0.83,0.61,0.61,0.91,0.61,-0.14,trust_yes
0.87,0.83,-1.64,-1.61,0.91,-1.63,-0.2,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.24,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.25,trust_yes
-0.03,-0.26,0.61,0.61,-0.04,0.61,-0.11,trust_yes
-0.03,-0.26,-1.64,-1.61,-0.04,-1.63,-0.17,trust_yes
-0.16,-0.26,-1.64,-1.61,-0.17,-1.63,-0.25,trust_yes
-0.16,-0.26,-1.55,-1.65,-0.17,-1.56,-0.25,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.25,trust_yes
-0.05,-0.26,0.61,0.61,-0.07,0.61,-0.18,trust_yes
-0.05,-0.26,-1.69,-1.66,-0.07,-1.69,-0.19,trust_yes
-0.05,-0.26,-1.78,-1.68,-0.07,-1.77,-0.24,trust_yes
-0.05,-0.26,0.61,0.61,-0.07,0.61,-0.24,trust_yes
-0.05,-0.26,-1.64,-1.61,-0.07,-1.63,-0.25,trust_yes
1.0,0.39,0.61,0.61,1.02,0.61,-0.15,trust_yes
1.0,0.39,-1.71,-1.67,1.02,-1.71,-0.22,trust_yes
1.0,0.39,-1.8,-1.68,1.02,-1.78,-0.21,trust_yes
1.77,0.17,-1.64,-1.61,1.77,-1.63,3.38,trust_yes
-0.18,-0.04,0.61,0.61,-0.19,0.61,-0.26,trust_yes
-0.16,-0.26,-1.67,-1.65,-0.17,-1.67,-0.22,trust_yes
-0.18,-0.26,-1.47,-1.61,-0.2,-1.49,-0.26,trust_yes
-0.16,-0.26,-1.64,-1.61,-0.17,-1.63,-0.26,trust_yes
-0.13,-0.26,0.61,0.61,-0.15,0.61,-0.2,trust_yes
-0.13,-0.26,-1.64,-1.61,-0.15,-1.63,-0.23,trust_yes
-0.09,-0.26,0.61,0.61,-0.11,0.61,2.45,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.26,trust_yes
-0.16,-0.26,-1.65,-1.66,-0.17,-1.65,-0.26,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,11.7,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.22,trust_yes
0.19,-0.26,0.61,0.61,0.18,0.61,-0.21,trust_yes
-0.03,-0.26,0.61,0.61,-0.04,0.61,0.11,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.23,trust_yes
-0.16,-0.26,0.61,0.61,-0.17,0.61,-0.22,trust_yes
-0.12,-0.26,0.61,0.61,-0.13,0.61,-0.24,trust_yes
-0.18,-0.26,0.61,0.61,-0.2,0.61,-0.21,trust_yes
-0.08,-0.26,-1.65,-1.66,-0.09,-1.65,-0.21,trust_yes
