1,1,68473,8029,2,76502,0,trust_no
1,2,68473,8029,3,76502,2,trust_no
0,1,68473,8029,1,76502,1,trust_no
3,0,68473,8029,3,76502,1,trust_no
3,1,68473,8029,4,76502,8,trust_no
6,0,68473,8029,6,76502,8,trust_yes
2,0,68473,8029,2,76502,2,trust_yes
0,1,68473,8029,1,76502,1,trust_no
0,2,68473,8029,2,76502,4,trust_no
2,1,68473,8029,3,76502,2,trust_no
0,1,68473,8029,1,76502,1,trust_no
0,2,68473,8029,2,76502,0,trust_no
0,1,68473,8029,1,76502,0,trust_no
1,0,68473,8029,1,76502,0,trust_no
1,0,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,0,trust_no
1,1,68473,8029,2,76502,4,trust_no
0,1,68473,8029,1,76502,2,trust_no
2,0,68473,8029,2,76502,2,trust_no
3,0,68473,8029,3,76502,2,trust_yes
0,1,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,2,trust_no
6,1,68473,8029,7,76502,4,trust_no
0,1,68473,8029,1,76502,0,trust_no
1,0,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,2,trust_no
0,1,68473,8029,1,76502,2,trust_no
0,2,68473,8029,2,76502,2,trust_no
0,1,68473,8029,1,76502,1,trust_no
1,0,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,2,trust_no
1,1,68473,8029,2,76502,1,trust_no
0,1,68473,8029,1,76502,2,trust_no
0,1,68473,8029,1,76502,1,trust_no
0,1,68473,8029,1,76502,2,trust_no
1,1,68473,8029,2,76502,0,trust_no
1,5,68473,8029,6,76502,0,trust_no
0,1,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,3,trust_no
1,0,68473,8029,1,76502,2,trust_no
8,2,68473,8029,10,76502,13,trust_no
1,2,68473,8029,3,76502,1,trust_no
1,0,68473,8029,1,76502,1,trust_no
5,2,68473,8029,7,76502,7,trust_no
5,2,5365,77,7,5442,6,trust_no
0,1,68473,8029,1,76502,2,trust_no
1,1,68473,8029,2,76502,2,trust_no
0,1,68473,8029,1,76502,7,trust_no
0,1,68473,8029,1,76502,1,trust_no
2,0,68473,8029,2,76502,13,trust_no
0,1,68473,8029,1,76502,1,trust_no
0,1,68473,8029,1,76502,1,trust_no
0,1,68473,8029,1,76502,2,trust_no
2,0,68473,8029,2,76502,1,trust_no
0,2,68473,8029,2,76502,1,trust_no
0,1,68473,8029,1,76502,1,trust_no
0,1,68473,8029,1,76502,2,trust_no
2,2,68473,8029,4,76502,1,trust_no
0,1,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,1,trust_no
0,1,68473,8029,1,76502,2,trust_no
1,0,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,2,trust_no
31,16,68473,8029,47,76502,20,trust_no
1,1,68473,8029,2,76502,0,trust_no
3,0,68473,8029,3,76502,4,trust_no
0,1,68473,8029,1,76502,1,trust_no
0,1,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,1,trust_no
1,0,68473,8029,1,76502,0,trust_no
1,0,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,1,trust_no
0,1,68473,8029,1,76502,1,trust_no
2,0,68473,8029,2,76502,8,trust_no
1,1,68473,8029,2,76502,0,trust_no
36,5,68473,8029,41,76502,129,trust_no
0,1,68473,8029,1,76502,2,trust_no
0,1,68473,8029,1,76502,2,trust_no
1,1,68473,8029,2,76502,1,trust_no
1,1,68473,8029,2,76502,0,trust_no
1,3,68473,8029,4,76502,0,trust_no
5,1,68473,8029,6,76502,6,trust_no
0,1,11330,239,1,11569,1,trust_yes
0,1,68473,8029,1,76502,0,trust_yes
7,2,68473,8029,9,76502,8,trust_yes
7,2,68473,8029,9,76502,16,trust_yes
6,6,68473,8029,12,76502,2,trust_no
1,1,68473,8029,2,76502,2,trust_no
0,1,68473,8029,1,76502,1,trust_yes
23,0,68473,8029,23,76502,35,trust_no
23,0,13054,288,23,13342,28,trust_no
0,1,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,0,trust_no
4,0,68473,8029,4,76502,14,trust_no
1,2,68473,8029,3,76502,3,trust_no
1,2,11599,539,3,12138,2,trust_no
2,1,68473,8029,3,76502,1,trust_yes
0,1,68473,8029,1,76502,1,trust_no
3,1,68473,8029,4,76502,2,trust_no
0,1,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,0,trust_no
0,1,68473,8029,1,76502,1,trust_no
0,1,68473,8029,1,76502,1,trust_no
0,1,68473,8029,1,76502,1,trust_no
0,1,68473,8029,1,76502,0,trust_no
1,0,68473,8029,1,76502,5,trust_no
2,0,68473,8029,2,76502,165,trust_no
1,4,68473,8029,5,76502,37,trust_no
