orbfungi,nasa,11,7,55903,8677,18,64580,4
stecaloussis,nasa,54,99,55903,8677,153,64580,1
me_albar1,nasa,23,41,55903,8677,64,64580,5
1pherris,nasa,87,11,55903,8677,98,64580,42
calmuggo,nasa,109,65,55903,8677,174,64580,10
thebesthugss,nasa,2,0,55903,8677,2,64580,0
thusspeaksyhwh,nasa,194,100,55903,8677,294,64580,13
drerikmcbride,nasa,8,8,55903,8677,16,64580,2
zoe_tice,nasa,0,1,55903,8677,1,64580,2
hlgmftincisii,nasa,100,25,55903,8677,125,64580,1
ivhunsinger,nasa,0,1,55903,8677,1,64580,1
mbsevans,nasa,4,8,55903,8677,12,64580,60
stevesgoddard,nasa,14,29,55903,8677,43,64580,96
georgewalterxx,nasa,0,3,55903,8677,3,64580,0
babyidiotjerk,nasa,2,2,55903,8677,4,64580,1
coolguycoolstuf,nasa,5,9,55903,8677,14,64580,1
codyjayp,nasa,0,1,55903,8677,1,64580,1
tywahu,nasa,6,2,55903,8677,8,64580,3
morgancummmins,nasa,1,2,55903,8677,3,64580,5
danaelizabeth69,nasa,15,5,55903,8677,20,64580,26
indiffrency,nasa,6,9,55903,8677,15,64580,6
indiffrency,iss_research,6,9,4199,61,15,4260,6
indiffrency,space_station,6,9,8043,589,15,8632,5
uranussideways,iss_research,68,81,4199,61,149,4260,10
me_albar1,space_station,23,41,8043,589,64,8632,5
margofaulkner,nasa,0,2,55903,8677,2,64580,2
frazzledjazz,nasa,56,25,55903,8677,81,64580,34
butter_butter76,nasa,11,3,55903,8677,14,64580,4
antdeezy05,nasa,17,3,55903,8677,20,64580,10
nataliemfarias,nasa,2,1,55903,8677,3,64580,0
mrmarshallman3,nasa,3,1,55903,8677,4,64580,4
spacekid51,nasa,2,1,55903,8677,3,64580,1
wtfjessielynn,nasa,1,1,55903,8677,2,64580,0
starzara3,nasa,0,2,55903,8677,2,64580,0
shizayaz,nasa,0,1,55903,8677,1,64580,0
wolyfe,nasa,2,2,55903,8677,4,64580,5
idioticmidget,nasa,0,2,55903,8677,2,64580,0
dgbxo30,nasa,27,0,55903,8677,27,64580,9
fayebuckley9,nasa,2,0,55903,8677,2,64580,0
cinnamonbyte,nasa,14,7,55903,8677,21,64580,7
pabloncej,nasa,0,2,55903,8677,2,64580,2
spookyrituals,nasa,0,2,55903,8677,2,64580,2
iliveinma,nasa,36,52,55903,8677,88,64580,8
n8than5,nasa,5,2,55903,8677,7,64580,7
thereal2red,nasa,7,7,55903,8677,14,64580,33
itscurtmcgurt,nasa,2,1,55903,8677,3,64580,0
itshypatia,nasa,0,1,55903,8677,1,64580,1
victorgdmoraes,nasa,113,56,55903,8677,169,64580,80
universe_joey,nasa,0,2,55903,8677,2,64580,1
trenationnn,nasa,2,1,55903,8677,3,64580,2
dripping_bleu,nasa,0,2,55903,8677,2,64580,1
gayboylen,nasa,1,2,55903,8677,3,64580,0
smuttydolan,nasa,0,2,55903,8677,2,64580,0
kenzie2289,nasa,1,2,55903,8677,3,64580,7
alexandrapetlov,nasa,2,1,55903,8677,3,64580,8
sivansexuals,nasa,0,1,55903,8677,1,64580,0
_sarahfay_,nasa,0,2,55903,8677,2,64580,4
niceguy504,nasa,3,2,55903,8677,5,64580,8
labhaoiselesiog,nasa,12,2,55903,8677,14,64580,15
_mariayayo,nasa,1,1,55903,8677,2,64580,2
bentley_holley,nasa,1,1,55903,8677,2,64580,2
dannie_stith,nasa,1,1,55903,8677,2,64580,1
nina_aversa,nasa,2,4,55903,8677,6,64580,2
c_o_t_u_e,nasa,1,1,55903,8677,2,64580,21
lrfbaratz,nasa,2,5,55903,8677,7,64580,3
biancaaddison,nasa,0,2,55903,8677,2,64580,3
eugenemrosa,nasa,14,6,55903,8677,20,64580,45
raecanty,nasa,3,1,55903,8677,4,64580,11
lizcudi,nasa,1,1,55903,8677,2,64580,2
sonatinahaze,nasa,0,2,55903,8677,2,64580,0
olivia_hauser,nasa,0,1,55903,8677,1,64580,0
satiricalmuse,nasa,1,3,55903,8677,4,64580,12
sarahmcnight5,nasa,2,7,55903,8677,9,64580,2
ytdavid_,nasa,2,0,55903,8677,2,64580,1
monkeymafia1668,nasa,23,5,55903,8677,28,64580,49
herbalyfe,nasa,0,2,55903,8677,2,64580,0
annee_izatt,nasa,2,1,55903,8677,3,64580,2
nonchalantguy_,nasa,2,1,55903,8677,3,64580,2
tyler__mann,nasa,3,0,55903,8677,3,64580,2
graciosaaa_,nasa,0,2,55903,8677,2,64580,1
annie2488,nasa,10,3,55903,8677,13,64580,28
cod2legendbeast,nasa,3,2,55903,8677,5,64580,0
joetheatheist,nasa,12,1,55903,8677,13,64580,59
haileyrade,nasa,3,1,55903,8677,4,64580,5
maryheston,nasa,2,2,55903,8677,4,64580,47
shemoptizza,nasa,91,80,55903,8677,171,64580,0
fuqeroni,nasa,0,2,55903,8677,2,64580,0
supperg73619aj,nasa,3,1,55903,8677,4,64580,0
stonerellllla,nasa,2,0,55903,8677,2,64580,3
holygoat_420,nasa,18,2,55903,8677,20,64580,5
whiteentitywr,nasa,5,3,55903,8677,8,64580,1
caperguy33,nasa,3,4,55903,8677,7,64580,21
saddsquatch,nasa,11,2,55903,8677,13,64580,9
rvlouie,nasa,1,2,55903,8677,3,64580,3
anaaep,nasa,0,1,55903,8677,1,64580,0
nm_c07,nasa,4,2,55903,8677,6,64580,12
djdelleon,nasa,97,7,55903,8677,104,64580,89
dreamhjp,nasa,2,0,55903,8677,2,64580,5
jcstuezday,nasa,622,171,55903,8677,793,64580,1
vrfocus,nasa,0,2,55903,8677,2,64580,124
amber_ward_,nasa,1,2,55903,8677,3,64580,1
freebyrd55,nasa,1,2,55903,8677,3,64580,5
hiccupvisionzzz,nasa,2,0,55903,8677,2,64580,0
larkin10louise,nasa,0,2,55903,8677,2,64580,8
nancycollister1,nasa,34,15,55903,8677,49,64580,34
ohhnico_,nasa,2,0,55903,8677,2,64580,0
thedylanparker,nasa,0,2,55903,8677,2,64580,0
tim_radio,nasa,1,3,55903,8677,4,64580,2
paigeshoe13,nasa,0,2,55903,8677,2,64580,1
mykaamariee,nasa,0,1,55903,8677,1,64580,0
adversaerialone,nasa,1,1,55903,8677,2,64580,43
katewetherlock,nasa,4,4,55903,8677,8,64580,5
katewetherlock,space_station,4,4,8043,589,8,8632,4
onegabrielmusic,nasa,17,5,55903,8677,22,64580,6
sun_aware_crime,nasa,78,48,55903,8677,126,64580,1
norrrr_,nasa,0,4,55903,8677,4,64580,1
moving20,badastronomer,9,1,2710,31,10,2741,13
armando22leosun,nasa,3,2,55903,8677,5,64580,0
9_scorp,nasa,4,2,55903,8677,6,64580,35
aureajenelle,nasa,2,1,55903,8677,3,64580,2
__dessxo,nasa,1,2,55903,8677,3,64580,2
oleg31105,nasa,38,2,55903,8677,40,64580,41
gaikwadvishalr,nasa,0,2,55903,8677,2,64580,0
zelfthezolf,nasa,2,0,55903,8677,2,64580,1
iovelyzen,nasa,2,0,55903,8677,2,64580,0
kayenne22,nasa,6,18,55903,8677,24,64580,28
morgankoverman,nasa,2,2,55903,8677,4,64580,5
giasoriano_,nasa,0,1,55903,8677,1,64580,0
zecturd,nasa,12,3,55903,8677,15,64580,5
sagargeorge89,nasa,4,2,55903,8677,6,64580,4
deefa45,nasa,21,1,55903,8677,22,64580,13
d_a_howell,nasa,28,10,55903,8677,38,64580,82
clarkslane,nasa,2,1,55903,8677,3,64580,0
sourpatchbro,nasa,4,2,55903,8677,6,64580,7
mownstalks,nasa,5,3,55903,8677,8,64580,27
shanaduchin,nasa,0,2,55903,8677,2,64580,0
gizmosocks,nasa,22,5,55903,8677,27,64580,3
poorlostsoul,nasa,6,6,55903,8677,12,64580,3
sunshyngurl,nasa,84,12,55903,8677,96,64580,30
namelesscynic,nasa,0,4,55903,8677,4,64580,34
namelesscynic,marscuriosity,0,4,7139,52,4,7191,13
penexcalibur,nasa,9,5,55903,8677,14,64580,3
brothervader,neiltyson,9,0,10053,253,9,10306,4
nickjdenton,nasa,1,3,55903,8677,4,64580,2
portland_ghosts,nasa,199,116,55903,8677,315,64580,25
michinojosa,nasa,0,2,55903,8677,2,64580,0
updatenewslive,nasa,26,10,55903,8677,36,64580,4
smokeyjoh,nasa,3,2,55903,8677,5,64580,1
poppylee53152,nasa,0,3,55903,8677,3,64580,40
poppylee53152,iss_research,0,3,4199,61,3,4260,7
poppylee53152,space_station,0,3,8043,589,3,8632,13
quingame59,nasa,7,2,55903,8677,9,64580,5
_thatniggacarl,nasa,30,12,55903,8677,42,64580,4
degenerates0ul,nasa,0,3,55903,8677,3,64580,2
krasovskii77,nasa,32,9,55903,8677,41,64580,7
krasovskii77,space_station,32,9,8043,589,41,8632,6
portland_ghosts,esa_rosetta,199,116,4545,304,315,4849,9
psdifabio,nasa,4,1,55903,8677,5,64580,6
tribalance1,nasa,7,3,55903,8677,10,64580,2
f000lsg0ld,nasa,0,1,55903,8677,1,64580,2
vealslab,nasajpl,111,3,4957,65,114,5022,277
vealslab,nasa,111,3,55903,8677,114,64580,391
astrosoumyadeep,nasa_orion,23,5,2923,59,28,2982,16
portland_ghosts,space_station,199,116,8043,589,315,8632,19
portiand_ghosts,nasa,4,8,55903,8677,12,64580,6
briannacostaa,nasa,0,2,55903,8677,2,64580,1
makdad2matt,nasa,40,13,55903,8677,53,64580,3
g333jordan,nasa,6,3,55903,8677,9,64580,18
rick24516423,nasa,0,2,55903,8677,2,64580,0
calmuggo,spacex,109,65,9247,328,174,9575,10
harvest_wind,nasa,28,2,55903,8677,30,64580,24
txkahashi,nasa,4,2,55903,8677,6,64580,3
calmuggo,space_station,109,65,8043,589,174,8632,11
mystic_neptune,nasa,21,5,55903,8677,26,64580,34
sufanbowserjr,nasa,78,14,55903,8677,92,64580,16
bodelairo,nasa,0,1,55903,8677,1,64580,36
iliveinma,space_station,36,52,8043,589,88,8632,4
douglasdenver,nasa,6,2,55903,8677,8,64580,35
glennostrosky,nasa,12,1,55903,8677,13,64580,27
flndr6,nasa,71,16,55903,8677,87,64580,25
farrahbramlett1,nasa,2,2,55903,8677,4,64580,2
linleydavis,nasa,1,2,55903,8677,3,64580,4
3nr1c4,esa,7,5,5155,135,12,5290,7
3nr1c4,nasa,7,5,55903,8677,12,64580,8
zerstaubung,nasa,78,10,55903,8677,88,64580,99
camillezy,nasa,1,1,55903,8677,2,64580,0
jbyrrrd66,nasa,0,2,55903,8677,2,64580,0
coltinayres,nasa,10,3,55903,8677,13,64580,1
marieal21675849,nasa,49,19,55903,8677,68,64580,4
longhaircowboy,spacedotcom,13,7,4724,125,20,4849,13
longhaircowboy,nasa,13,7,55903,8677,20,64580,15
longhaircowboy,astro_mike,13,7,2034,24,20,2058,9
_elholmes,nasa,0,1,55903,8677,1,64580,0
ryanwvoll,nasa,87,10,55903,8677,97,64580,96
njpwroh,nasa,0,1,55903,8677,1,64580,2
aeramysa,nasa,2,0,55903,8677,2,64580,0
kayenne22,space_station,6,18,8043,589,24,8632,13
jeaighwalker,astro_mike,6,4,2034,24,10,2058,4
jeaighwalker,nasa,6,4,55903,8677,10,64580,8
stefansmalls,nasa,6,6,55903,8677,12,64580,1
jandcando,nasa,19,6,55903,8677,25,64580,11
smartycat84,nasa,10,11,55903,8677,21,64580,5
trumphillarypol,nasa,18,5,55903,8677,23,64580,16
ameri_grl,nasa,7,0,55903,8677,7,64580,13
rockatdell,nasa,6,0,55903,8677,6,64580,40
fucktoaster,elakdawalla,0,1,2165,24,1,2189,0
elemcy81,nasa,10,3,55903,8677,13,64580,19
deltontrueblood,nasa,27,3,55903,8677,30,64580,6
portland_ghosts,cassinisaturn,199,116,3863,85,315,3948,15
uslawreview,nasa,8,1,55903,8677,9,64580,41
allansor6,nasa,5,5,55903,8677,10,64580,2
avgvstvsviking,nasa,19,14,55903,8677,33,64580,3
l_i_c_t,nasa,9,8,55903,8677,17,64580,9
schenk_dianna,nasa,2,0,55903,8677,2,64580,5
ihateurgod,nasa,10,9,55903,8677,19,64580,12
ryanstrug,nasa,12,3,55903,8677,15,64580,15
chosen_soldier,nasa,2,2,55903,8677,4,64580,3
aagie,nasa,66,0,55903,8677,66,64580,243
mbasilico,setiinstitute,3,4,2613,17,7,2630,2
mbasilico,nasa,3,4,55903,8677,7,64580,2
chair_humper,nasa,1,1,55903,8677,2,64580,0
mattpegram,nasa,0,1,55903,8677,1,64580,2
brianmwilcox,nasa,5,2,55903,8677,7,64580,2
brianmwilcox,space_station,5,2,8043,589,7,8632,3
evolvedtrex,nasa,5,2,55903,8677,7,64580,28
7999720431,nasa,327,81,55903,8677,408,64580,4
mark_lv,nasa,1,1,55903,8677,2,64580,1
tatankayutanka,nasa,2,4,55903,8677,6,64580,10
tatankayutanka,space_station,2,4,8043,589,6,8632,2
grunzwanzling42,space_station,29,9,8043,589,38,8632,7
grunzwanzling42,nasa,29,9,55903,8677,38,64580,8
_peacefulenemy,spacedotcom,28,0,4724,125,28,4849,34
_peacefulenemy,nasa,28,0,55903,8677,28,64580,38
eclark1946,nasa,10,1,55903,8677,11,64580,10
lizizfine,nasa,1,1,55903,8677,2,64580,1
anoopspnair,nasa,19,5,55903,8677,24,64580,3
realgeegeegee,nasa,5,2,55903,8677,7,64580,2
realgeegeegee,space_station,5,2,8043,589,7,8632,2
noscience4war,nasa,3,3,55903,8677,6,64580,27
noscience4war,space_station,3,3,8043,589,6,8632,10
davidmwarnke,nasa,8,4,55903,8677,12,64580,6
davidmwarnke,space_station,8,4,8043,589,12,8632,5
todstertodd,nasa,17,5,55903,8677,22,64580,4
todstertodd,space_station,17,5,8043,589,22,8632,3
maxpowersi,nasa,1,1,55903,8677,2,64580,4
volunteerbernie,nasa,2,2,55903,8677,4,64580,3
nowadsnet,nasa,7,3,55903,8677,10,64580,5
crownaisokoviah,nasa,10,0,55903,8677,10,64580,7
anclaire22,nasa,4,0,55903,8677,4,64580,13
uppitynycupcake,nasa,4,0,55903,8677,4,64580,6
addisonryan,nasa,10,2,55903,8677,12,64580,14
addisonryan,space_station,10,2,8043,589,12,8632,12
miss_space_geek,nasa,27,1,55903,8677,28,64580,71
twokewl420,nasa,5,3,55903,8677,8,64580,2
blastrfangrrls,summer_ash,6,2,406,4,8,410,9
johnnypappas,spacex,15,12,9247,328,27,9575,12
giftofwealth,elakdawalla,4,0,2165,24,4,2189,5
rocketmanjrs,space_station,141,33,8043,589,174,8632,130
techforspace,spacex,38,0,9247,328,38,9575,287
callyra,therealbuzz,31,2,3045,28,33,3073,29
orbital_decay,spacex,16,2,9247,328,18,9575,38
joshnpk,spacex,0,1,9247,328,1,9575,0
phenomenoire,philae2014,15,0,2670,22,15,2692,12
kxnpunk,esa,34,2,5155,135,36,5290,21
universetoday,storybywill,1492,21,544,7,1513,551,56
startalkradio,rainmaker1973,731,46,108,9,777,117,167
startalkradio,chinedusocial,731,46,2,0,777,2,2
startalkradio,geekdom7,731,46,4,0,777,4,6
startalkradio,carolynporco,731,46,150,10,777,160,311
startalkradio,planetjuneberry,731,46,160,19,777,179,11
nasablueshift,rtphokie,184,1,15,0,185,15,133
badastronomer,amandaschull,389,46,38,4,435,42,6
badastronomer,tweetsoutloud,389,46,155,13,435,168,639
elakdawalla,aussiastronomer,683,89,95,16,772,111,156
foreman_mike,sciguyspace,242,15,83,9,257,92,143
foreman_mike,astro_clay,242,15,181,8,257,189,358
catherineq,kejames,686,98,136,28,784,164,238
catherineq,craftlass,686,98,34,7,784,41,191
astrodot,ageekmom,335,8,89,9,343,98,347
chrislintott,jegpeek,660,103,251,42,763,293,65
chrislintott,astronomyblog,660,103,163,20,763,183,160
sethshostak,sarahcruddas,29,4,47,4,33,51,95
drfunkyspoon,numinouscosmos,628,95,19,3,723,22,24
drfunkyspoon,hirise,628,95,131,10,723,141,226
drfunkyspoon,drmrfrancis,628,95,258,52,723,310,212
drfunkyspoon,paleophile,628,95,42,7,723,49,51
drfunkyspoon,adamfrank4,628,95,32,8,723,40,78
drfunkyspoon,planetdr,628,95,783,153,723,936,297
astro_jeanette,astro_clay,83,1,181,8,84,189,277
nickastronomer,markmccaughrean,1203,166,236,44,1369,280,152
nickastronomer,cosmic_carol,1203,166,76,16,1369,92,220
nickastronomer,cosmos4u,1203,166,186,34,1369,220,322
nickastronomer,hastroparr,1203,166,47,12,1369,59,173
nickastronomer,leaving_orbit,1203,166,31,10,1369,41,126
nickastronomer,claranellist,1203,166,23,5,1369,28,88
nickastronomer,lastmanonmoon,1203,166,51,3,1369,54,249
nickastronomer,takethatnasa,1203,166,4,1,1369,5,27
nickastronomer,davidgalvin9,1203,166,31,6,1369,37,27
coreyspowell,jpmajor,429,83,165,18,512,183,419
noisyastronomer,tattoosandbones,396,62,8,1,458,9,21
noisyastronomer,drmrfrancis,396,62,258,52,458,310,227
noisyastronomer,drrubidium,396,62,69,12,458,81,82
noisyastronomer,rdcrisp,396,62,13,8,458,21,19
noisyastronomer,mcnees,396,62,271,63,458,334,110
torybruno,ulalaunch,1379,106,566,37,1485,603,564
jannalevin,geekdom7,185,30,4,0,215,4,5
planet4589,cosmos4u,888,169,186,34,1057,220,309
planet4589,themarkashley,888,169,4,4,1057,8,10
planet4589,sp_johnsullivan,888,169,12,3,1057,15,40
planet4589,ulalaunch,888,169,566,37,1057,603,348
planet4589,markmccaughrean,888,169,236,44,1057,280,156
astroduff,swinburne,803,112,101,19,915,120,39
summer_ash,drmrfrancis,793,73,258,52,866,310,289
summer_ash,mirikramer,793,73,105,11,866,116,225
summer_ash,jaimealyse,793,73,18,3,866,21,20
summer_ash,planetdr,793,73,783,153,866,936,289
summer_ash,rpnolet,793,73,4,0,866,4,26
summer_ash,drrubidium,793,73,69,12,866,81,106
summer_ash,sondy,793,73,422,82,866,504,201
summer_ash,mcnees,793,73,271,63,866,334,128
summer_ash,missaerospace,793,73,10,4,866,14,55
alex_parker,planetdr,1175,160,783,153,1335,936,473
alex_parker,jpmajor,1175,160,165,18,1335,183,411
alex_parker,geoscitweeps,1175,160,17,2,1335,19,72
astropixie,reneehlozek,416,43,97,14,459,111,135
niais,prgrmr42,265,36,36,12,301,48,57
niais,planetdr,265,36,783,153,301,936,179
sarahkendrew,michelle_lmc,504,85,106,22,589,128,94
sarahkendrew,sleepypenguin1,504,85,3,2,589,5,6
davidwhogg,geerthub,571,104,134,14,675,148,114
davidwhogg,jbocha,571,104,21,5,675,26,29
davidwhogg,michelle_lmc,571,104,106,22,675,128,80
davidwhogg,shaka_lulu,571,104,133,22,675,155,139
davidwhogg,ngc3314,571,104,96,10,675,106,57
davidwhogg,mrtommyb,571,104,37,9,675,46,58
davidwhogg,nasakepler,571,104,309,24,675,333,150
dalcantonjd,jbprime,677,164,55,16,841,71,72
dalcantonjd,shaka_lulu,677,164,133,22,841,155,145
dalcantonjd,hubbahubble,677,164,180,19,841,199,106
dalcantonjd,nhuntwalker,677,164,222,72,841,294,36
dalcantonjd,mcnees,677,164,271,63,841,334,92
starzanplanets,lukedones,448,67,246,45,515,291,112
vrooje,michealjroberts,394,81,46,18,475,64,58
betulland,johnrsports,47,8,53,4,55,57,10
astronomolly,johndebes,718,99,66,18,817,84,76
astronomolly,planetdr,718,99,783,153,817,936,171
astronomolly,mcnees,718,99,271,63,817,334,88
astronomolly,hubbahubble,718,99,180,19,817,199,105
astronomolly,brianwolven,718,99,295,52,817,347,70
emilylurice,jegpeek,418,43,251,42,461,293,65
emilylurice,mcnees,418,43,271,63,461,334,83
emilylurice,brianwolven,418,43,295,52,461,347,62
asrivkin,nepetro,695,130,49,12,825,61,63
asrivkin,planetdr,695,130,783,153,825,936,203
asrivkin,prgrmr42,695,130,36,12,825,48,56
jhjones,susanbellfilm,449,49,60,8,498,68,87
jhjones,ulalaunch,449,49,566,37,498,603,108
drphilmarshall,brendonbrewer,248,36,248,53,284,301,20
stargazerfred,abcnews,295,51,202,63,346,265,36
cosmic_horizons,brendonbrewer,523,148,248,53,671,301,19
cosmic_horizons,aus_scienceweek,523,148,35,3,671,38,48
cosmic_horizons,strom_m,523,148,31,17,671,48,22
ireland_rhain,nasa,2,2,55903,8677,4,64580,1
buffer,nasa,19,0,55903,8677,19,64580,721
a_booper_dooper,nasa,5,1,55903,8677,6,64580,5
neilhollywood,nasa,39,3,55903,8677,42,64580,1
flatearthcity,nasa,16,7,55903,8677,23,64580,112
thegrannyhere,nasa,6,0,55903,8677,6,64580,1
thegrannyhere,space_station,6,0,8043,589,6,8632,1
naturenerd8d,nasa,1,2,55903,8677,3,64580,0
jorgego98249461,nasa,151,8,55903,8677,159,64580,19
jon_vas2877,nasa,2,1,55903,8677,3,64580,1
minieb1,nasa,18,0,55903,8677,18,64580,21
xploredeepspace,nasa,90,6,55903,8677,96,64580,494
kiraonclimate,nasa,7,2,55903,8677,9,64580,62
aasandesign,nasa,22,1,55903,8677,23,64580,45
f4glory,nasa,41,11,55903,8677,52,64580,19
lorimoreno,nasa,36,0,55903,8677,36,64580,235
niamhiepoos,nasa,98,1,55903,8677,99,64580,337
itis4tom,nasa,23,2,55903,8677,25,64580,5
nova_r7,nasa,2,0,55903,8677,2,64580,0
gvbujade,nasa,129,16,55903,8677,145,64580,49
simplycinfulxxx,nasa,0,1,55903,8677,1,64580,1
newswhip,nasa,14,0,55903,8677,14,64580,50
andypalooza,nasa,12,2,55903,8677,14,64580,26
ciainsider,nasa,21,18,55903,8677,39,64580,21
ramani_iyer,nasa,1,0,55903,8677,1,64580,2
newsfromspace,nasa,143,0,55903,8677,143,64580,701
spacejournalism,nasa,135,8,55903,8677,143,64580,292
samuel_harmon,nasa,2,0,55903,8677,2,64580,5
avramovk,nasa,48,0,55903,8677,48,64580,69
scot_nature_boy,nasa,30,0,55903,8677,30,64580,59
19921974,nasa,71,2,55903,8677,73,64580,16
danpx2,nasa,88,5,55903,8677,93,64580,211
unclejoe1116,spacex,11,0,9247,328,11,9575,9
emceeslim,nasa,54,9,55903,8677,63,64580,21
quixoticnance,nasa,28,0,55903,8677,28,64580,89
quixoticnance,nasa_astronauts,28,0,3739,63,28,3802,45
monkeysfly51,nasa,22,6,55903,8677,28,64580,4
myproverb,nasa,11,4,55903,8677,15,64580,0
marilinpeters,nasa,2,0,55903,8677,2,64580,1
cptplanespotter,nasa,18,4,55903,8677,22,64580,46
djwarrenyoung,nasa,1,2,55903,8677,3,64580,56
astro_physical_,nasa,25,0,55903,8677,25,64580,30
jorgeglz00,nasa,81,5,55903,8677,86,64580,15
phibetakappa,nasa,11,0,55903,8677,11,64580,44
jkildren625,marscuriosity,22,0,7139,52,22,7191,22
devnull23,nasa,4,3,55903,8677,7,64580,9
comfort_y,nasa,11,0,55903,8677,11,64580,3
comfort_y,esa_rosetta,11,0,4545,304,11,4849,2
1_gflame,nasa,92,3,55903,8677,95,64580,14
1_gflame,nasajuno,92,3,4049,27,95,4076,6
1_gflame,nasa_technology,92,3,2473,11,95,2484,7
lindaquackenbus,nasa,25,4,55903,8677,29,64580,64
hivezine_,nasa,8,3,55903,8677,11,64580,1
mohitsukhija918,nasa,43,15,55903,8677,58,64580,5
jlgnava,nasa,30,11,55903,8677,41,64580,14
fadilhamman,nasa,6,0,55903,8677,6,64580,3
baronboehm,nasajpl,9,0,4957,65,9,5022,6
ottercivet,nasa,0,2,55903,8677,2,64580,7
birdseye1,nasa,9,5,55903,8677,14,64580,62
ashekulhuq,nasa,7,0,55903,8677,7,64580,31
cjkdwl,nasa,7,0,55903,8677,7,64580,4
lindyloo1979,nasa,72,0,55903,8677,72,64580,87
spacecoral,nasa,66,0,55903,8677,66,64580,138
spacecoral,esa,66,0,5155,135,66,5290,115
claudiaalvaran2,nasa,57,0,55903,8677,57,64580,51
kain_tepes,nasa,5,3,55903,8677,8,64580,6
hocochamber,nasa,6,0,55903,8677,6,64580,3
mohd22445,nasa,35,0,55903,8677,35,64580,24
usgao,nasa,7,0,55903,8677,7,64580,155
americorps,nasa,19,0,55903,8677,19,64580,141
deltontrueblood,space_station,27,3,8043,589,30,8632,6
spaceleclerc,csa_asc,38,0,1582,13,38,1595,109
spaceleclerc,nasa,38,0,55903,8677,38,64580,128
duberandy,nasa,33,5,55903,8677,38,64580,24
sannsibble,nasa,91,0,55903,8677,91,64580,203
dannytheinfidel,nasa,23,8,55903,8677,31,64580,26
dannytheinfidel,space_station,23,8,8043,589,31,8632,13
sannsibble,esa,91,0,5155,135,91,5290,160
sannsibble,astro_alex,91,0,1431,1,91,1432,94
gizmosocks,space_station,22,5,8043,589,27,8632,4
posco69,nasa,10,0,55903,8677,10,64580,14
senorrac,astro_kate7,52,0,983,19,52,1002,83
senorrac,space_station,52,0,8043,589,52,8632,106
halohooper,nasa,9,11,55903,8677,20,64580,2
spockpeter,nasa,21,0,55903,8677,21,64580,9
kualalumper2003,nasa,6,2,55903,8677,8,64580,3
therealpc105,nasajuno,29,1,4049,27,30,4076,33
rajkvx,nasa,6,2,55903,8677,8,64580,1
mikechristieon,nasa,4,0,55903,8677,4,64580,10
comfort_y,space_station,11,0,8043,589,11,8632,2
rtdasilva3,neiltyson,2,1,10053,253,3,10306,0
sannsibble,stationcdrkelly,91,0,5228,24,91,5252,132
egiarina100,astro_luca,25,0,1131,3,25,1134,10
uniofleicester,astro_timpeake,14,0,3394,32,14,3426,51
isabellakoldras,space_station,21,0,8043,589,21,8632,26
isabellakoldras,astro_timpeake,21,0,3394,32,21,3426,22
