sasori_113,2,ufoleaks,2,ufo_area,2,sciencechannel,1,nasa
rawrromana,2,natgeochannel,1,nasa,2,i_am_other
matildugh,2,bxsel
sulli065,1,marscuriosity,1,iss_research,2,stemettes,2,sallyridesci,2,planetdr,1,badastronomer,1,startalkradio,2,climatereality,2,novapbs,1,randomspacefact,2,nasaedu,1,space_station,1,neiltyson,1,nasa
weaksauceotto,2,dan_b_80,2,mancthespunky,1,lkrauss1,2,carolynporco,1,neiltyson
matar999,1,nasa,2,reuterslive
fuqwad69,2,westjet,1,cmdr_hadfield,1,marsrovers,1,cassinisaturn,1,nasajpl,1,nasakennedy,1,spacex,1,nasa,1,marscuriosity,1,badastronomer,2,cbsnews,2,skynews,2,cnn,1,neiltyson,2,canada,2,cbcnews
thepuddintater,2,llamaaway,1,nasa,1,spacex,2,loubrutus
frank_konkel,2,aiaspeaks,2,historyatnih,2,sapdgit,2,dougonipcomm,2,abc7news,2,michaelvanzetta,2,fednewsupdates,2,johnlaprise,2,trajectorymag,2,soledadobrien,2,lmbrownlee1,2,jberiker,2,googletrends,2,rachela_adler,2,miketock,2,nuclearball,2,chipotletweets,2,sueinphilly,2,andrewmayne,2,kdelano001,2,executivebiz,2,dakhardwick,2,harriscorp,2,tandemnsi,2,shaynaskolnik,2,govconwire,2,gp_pulipaka,2,zaibatsu,2,adllewellyn,2,barredindc,2,zacharycohn,2,hollynielsen,2,housescience,2,usagov,2,articleii,2,neilmartis17,2,psael,2,_michaelhoffman,2,sandy_carter,2,govcapture,2,andrewintech,2,adobepolicy,2,dollyraydigital,2,hurdonthehill,2,kimmicflatworld,2,lexnextdc,2,rossdawson,2,trendinaliaus,2,laraseligman,2,rpublicservice,2,hdsfederal,2,rjszczerba,2,chrismattmann,2,simberg_space,2,phillygep,2,calliopeco,2,erhiancheong,2,tdwi,2,executivegov,2,joseph_santoro,2,toffleresque,2,federal_it,2,evankirstel,2,andredua,2,christophluykx,2,christhames29,2,andresdavid,2,darrwest,2,rockatdell,2,mfergod,2,doshisagar,2,wjhuie,2,gnageshrao,2,atlantic_live,2,1davidclarke,2,silviakspiva,2,brett7three,1,drfunkyspoon,2,defensebaron,2,govexecevents,2,wapodavenport,2,valaafshar,2,jenngustetic,2,nburdette,2,ayataanalytics,2,buffer,2,data_nerd,2,lori_garver,2,bradleysaull,2,genejm29,2,meritalk,2,jumpcloud,2,ideagov,2,kirkdborne,2,ricktagious,2,andrewnebus,2,digiphile,2,openscience,2,esrifederalgovt,1,nasavoyager,2,nasaames,1,nsfvoyager2,2,whitehouseostp,2,defenseintel,2,cipherhouse,2,meganesque,2,actiac,2,fedtechmagazine,1,nasa,2,usgao,2,fednewsradio,2,jeanneholm,2,washtechnology,2,busofgovernment,2,digital_gov,1,neiltyson
gnucgraph,2,cnni,2,cnntech,2,nasakepler,2,digitaltrends,1,iss_research,2,pomerantz,2,davidkristoph,2,firstlegoleague,2,techrepublic,2,rethinkrobotics,2,uploadvr,2,vrfocus,2,ibm,2,3dprintingfans,2,my3dprinting,2,cgi_motion,2,kirkdborne,2,keremgogus,2,nasaglenn,1,nasagoddard,2,esaherschel,2,spasmunkey,2,marsroverdriver,2,isee3reboot,2,talkingspace,1,cassinisaturn,2,thenasaman,2,genejm29,1,marsrovers,2,gizmodo,1,nasajuno,2,nasa_dawn,2,maven2mars,2,spaceref,2,marstoday,1,nasakennedy,1,nasa_johnson,2,nasawebb,2,apod,1,nasa_technology,1,nasa_orion,1,badastronomer,1,esa,1,spacedotcom,1,elakdawalla,1,universetoday,1,exploreplanets,2,lavalvirtual,2,robotcentral,2,orbitalatk,2,davyfreeman,1,spacex,2,osrfoundation,2,ibmresearch,1,nasajpl,2,nasaames,1,marscuriosity,1,nasa
rissafirefly,2,mfosta,1,neiltyson
thyme2heal726,2,lawprofblawg,2,caylethompson,2,weathernation,2,bbcweather,2,hellogiggles,2,abc6news,2,abc7eileenw,2,lnnie,2,sherimamagg3,2,chipotletweets,2,nyuniversity,2,skynews,2,twittermoments,2,sfreynolds,2,hippiebutter,2,girlscouts,2,girlsglobe,2,dwnews,2,enviroworldnews,2,crowdfire,2,daily_star,2,wef,2,opchemtrails,2,cnni,2,wncn,2,galka_max,2,natgeochannel,2,imax,2,tumblr,2,pitchfork,2,penguinrandom,2,nytopinion,2,greenpeace,2,abc7news,2,livedockside,2,adafruit,1,astro_timpeake,2,portsmouthuni,2,unfccc,2,nasa_dawn,1,newhorizons2015,1,philae2014,1,esa_rosetta,1,esaoperations,2,climatereality,2,everettherald,2,newshour,2,mynorthwest,2,waemd,2,businessinsider,2,fox12oregon,2,uscg,2,fbi,2,usairforce,2,nasahistory,2,physorg_com,2,cbsnews,1,nasagoddard,1,esa,2,cnn,2,fastcoexist,2,popsci,1,setiinstitute,2,nasakepler,2,sciencechannel,1,neiltyson,2,naturenews,2,apod,2,sciencenews,1,nasa,2,discovery
bmtoday,2,abcnews,2,ndtv,2,usmission2asean,2,yaleclimatecomm,2,bigthink,2,soledadobrien,2,httweets,2,cctvnews,2,pdchina,2,scmp_news,2,cnntech,1,spacegovuk,2,esa_eo,2,cnn,2,cnni,2,dwnews,2,uconnbusiness,2,ceibs,2,columbiabiz,2,dukeresearch,2,gma,2,adobepolicy,2,shareamerica,2,businessline,2,queensu,2,wikipedia,2,canada,2,usairforce,2,usagov,2,drbiden,2,bizradio111,2,plasticseurope,2,gijn,2,stanfordmed,2,ieeeorg,2,freeman_george,2,ibmresearch,2,boeingdefense,2,georgiatech,2,digitalimpactsq,2,googletrends,2,businesstimes,2,ouscotland,2,skynews,2,itvnews,2,unistrathclyde,2,whitehouseostp,1,nasahqphoto,2,shankarkunchala,2,nasa_marshall,1,nasakennedy,2,nasa_wallops,1,nasagoddard,2,nasaglenn,2,nasaames,1,nasasocial,1,space_station,1,nasa_astronauts,1,nasa_johnson,1,nasajpl,1,esascience,1,esaoperations,1,esa,1,spacex,2,greenpeace,2,climatereality,2,unfccc,2,fbi,2,oceana,2,nyuniversity,2,physorg_com,2,tumblr,2,aslibabayigit,2,ep_president,2,wireduk,2,wef,2,edinburghuni,2,uniofleicester,2,curtinuni,2,sai,2,businessinsider,2,portsmouthuni,2,imperialcollege,2,bfi,2,airnewsalerts,1,nasa,2,mgmtminds,2,mbahelp24
dtripley,2,tumblr,2,worldresources,2,greenpeace,2,felixdodds,2,unfccc
mickwilson20,1,bgreene,1,nasagoddard,2,astro_clay,1,therealbuzz,1,astro_mike
susanbernardo,2,umich,2,mooreartscom,2,semiotic_pirate,2,astronautabby,1,space_station,1,astro_cady,2,deangloster,2,orbitalatk,1,stationcdrkelly,2,oceana,2,drbiden,2,discovery,1,nasa,2,ageekmom,2,georgetakei
amandajvent,2,bigmacher,2,theladbible,2,cnni
