NewHorizons2015,Thu Oct 27 21:25:44 +0000 2016,791752765517107201,189896,626,1,8,has_no_media,@DownHereOnEarth Don't be sad  now it's a COMPLETE SUCCESS! Onward now to more data analysis and -- we hope   the Pluto Orbiter mission!
NewHorizons2015,Tue Oct 18 00:50:44 +0000 2016,788180479035924480,189896,626,0,1,has_no_media,@LauraForczyk @NSCFL Priceless!
NewHorizons2015,Fri Sep 23 23:09:02 +0000 2016,779457576949850112,189896,626,1,2,has_no_media,@b0yle @NASANewHorizons 9
NewHorizons2015,Thu Sep 08 22:54:50 +0000 2016,774018183799853056,189896,626,25,67,has_no_media,Good luck to the NASA @OSIRISREx team with today's launch to #Bennu !!
NewHorizons2015,Sun Aug 28 18:52:19 +0000 2016,769970887500136448,189896,626,0,3,has_no_media,@tedstryk @NASAJuno @CassiniSaturn @ESA_Rosetta @NASA_Dawn ...Err  last so far planned fly by. Looking for more farther out...
NewHorizons2015,Sun Aug 28 18:52:19 +0000 2016,769970887500136448,189896,626,0,3,has_no_media,@tedstryk @NASAJuno @CassiniSaturn @ESA_Rosetta @NASA_Dawn ...Err  last so far planned fly by. Looking for more farther out...
NewHorizons2015,Fri Jul 22 21:44:35 +0000 2016,756605889717547008,189896,626,1,4,has_no_media,@Rainmaker1973 @chandraxray @ESA_History @NASAhistory @StarTalkRadio And SWUIS for Hale-Bopp!
NewHorizons2015,Fri Jul 22 21:44:35 +0000 2016,756605889717547008,189896,626,1,4,has_no_media,@Rainmaker1973 @chandraxray @ESA_History @NASAhistory @StarTalkRadio And SWUIS for Hale-Bopp!
NewHorizons2015,Fri Jul 22 21:44:35 +0000 2016,756605889717547008,189896,626,1,4,has_no_media,@Rainmaker1973 @chandraxray @ESA_History @NASAhistory @StarTalkRadio And SWUIS for Hale-Bopp!
NewHorizons2015,Thu Jun 30 17:31:20 +0000 2016,748569622467612673,189896,626,2,5,has_no_media,@Rainmaker1973 @coreyspowell @esaoperations @ESA_Tech @AsteroidEnergy This leaves out the @NewHorizons2015 @NASANewHorizons encoutner w APL
NewHorizons2015,Thu Jun 30 17:31:20 +0000 2016,748569622467612673,189896,626,2,5,has_no_media,@Rainmaker1973 @coreyspowell @esaoperations @ESA_Tech @AsteroidEnergy This leaves out the @NewHorizons2015 @NASANewHorizons encoutner w APL
NewHorizons2015,Thu Jun 30 17:31:20 +0000 2016,748569622467612673,189896,626,2,5,has_no_media,@Rainmaker1973 @coreyspowell @esaoperations @ESA_Tech @AsteroidEnergy This leaves out the @NewHorizons2015 @NASANewHorizons encoutner w APL
NewHorizons2015,Sun Jun 12 17:03:23 +0000 2016,742039608121282560,189896,626,17,18,has_no_media,Follow Pluto &amp; New Horizons 9 ways @alanStern @kennicosmith @LowellObs @JHUAPL @SwRI @Alex_Parker @AmandaZangari @gummyshark @AscendingNode
NewHorizons2015,Sun Jun 12 17:03:23 +0000 2016,742039608121282560,189896,626,17,18,has_no_media,Follow Pluto &amp; New Horizons 9 ways @alanStern @kennicosmith @LowellObs @JHUAPL @SwRI @Alex_Parker @AmandaZangari @gummyshark @AscendingNode
NewHorizons2015,Mon May 16 18:38:18 +0000 2016,732279022575603713,189896,626,0,1,has_no_media,@Rainmaker1973 @RonBaalke @ESA_History @Eurekablog @Space_Lectures What about Apollo CMPs orbiting the moon alone?
NewHorizons2015,Mon May 16 18:38:18 +0000 2016,732279022575603713,189896,626,0,1,has_no_media,@Rainmaker1973 @RonBaalke @ESA_History @Eurekablog @Space_Lectures What about Apollo CMPs orbiting the moon alone?
NewHorizons2015,Mon May 16 18:38:18 +0000 2016,732279022575603713,189896,626,0,1,has_no_media,@Rainmaker1973 @RonBaalke @ESA_History @Eurekablog @Space_Lectures What about Apollo CMPs orbiting the moon alone?
NewHorizons2015,Mon May 16 18:38:18 +0000 2016,732279022575603713,189896,626,0,1,has_no_media,@Rainmaker1973 @RonBaalke @ESA_History @Eurekablog @Space_Lectures What about Apollo CMPs orbiting the moon alone?
NewHorizons2015,Fri Apr 15 19:18:57 +0000 2016,721055229744168961,189896,626,0,3,has_no_media,@tanyaofmars Oh yeah!
NewHorizons2015,Wed Apr 06 20:14:17 +0000 2016,717807660842803200,189896,626,0,1,has_no_media,@lorengrush Loren...dittos from me; want to geek on New Horizons  commercial suborb  Europa Cliper ....; in the City 4x April &amp; May? LMK.
NewHorizons2015,Fri Apr 01 18:08:37 +0000 2016,715964097519620096,189896,626,1,1,has_no_media,@tedstryk Ooops. Will fix.
NewHorizons2015,Wed Mar 30 21:28:55 +0000 2016,715289729818824709,189896,626,0,2,has_no_media,@JPMajor Don't we wish! Our proposal is due April 15. And so are my taxes!
NewHorizons2015,Wed Mar 30 13:49:32 +0000 2016,715174119948619776,189896,626,0,2,has_no_media,@tanyaofmars @stationtoronto Get well Tanya!
NewHorizons2015,Fri Mar 25 18:33:07 +0000 2016,713433548825333760,189896,626,0,0,has_no_media,@therealdjflux @AusAndgie7 @AlanStern Did you guys get the Pluto mission bumper sticker I left for the console?
NewHorizons2015,Fri Mar 25 18:33:07 +0000 2016,713433548825333760,189896,626,0,0,has_no_media,@therealdjflux @AusAndgie7 @AlanStern Did you guys get the Pluto mission bumper sticker I left for the console?
NewHorizons2015,Sat Feb 13 10:50:45 +0000 2016,698459286876372992,189896,626,16,22,has_photo,@kennicosmith has a REALLY cool blog about color mapping the far side of Pluto--CK it out! https://t.co/HWpV9uLEs8 https://t.co/FmGoEo3Psg
NewHorizons2015,Fri Jan 29 01:22:04 +0000 2016,692880355368394752,189896,626,0,1,has_no_media,@tedstryk Looking good Professor!
NewHorizons2015,Sat Jan 23 20:47:15 +0000 2016,690999254957973504,189896,626,23,66,has_photo,Truly honored! NH receiving the Jack Sweigert space exploration award from @SpaceFoundation https://t.co/yEeeeE7Qwh https://t.co/t8LXcNs7qh
NewHorizons2015,Tue Jan 19 19:43:35 +0000 2016,689533684211286016,189896,626,3,7,has_no_media,@Rainmaker1973 And billions of years...
